image,augmentation,level,snr_db,class,ref_count,cand_count,matched_count,matched_recall,retention_ratio,mean_iou_matched
0049e5b8-725e21a0.jpg,motion_blur,1,34.44592085329751,car,10,7,5,0.5,0.7,0.8306092070205061
0049e5b8-725e21a0.jpg,motion_blur,1,34.44592085329751,all,10,7,5,0.5,0.7,0.8306092070205061
0081e27b-17bf4a9e.jpg,motion_blur,1,33.80644094263624,car,19,8,3,0.15789473684210525,0.42105263157894735,0.8666109844858768
0081e27b-17bf4a9e.jpg,motion_blur,1,33.80644094263624,truck,1,0,0,0.0,0.0,
0081e27b-17bf4a9e.jpg,motion_blur,1,33.80644094263624,all,20,8,3,0.15,0.4,0.8666109844858768
00beeb02-50440dcd.jpg,motion_blur,1,32.63785863644935,car,3,1,1,0.3333333333333333,0.3333333333333333,0.6113622839198167
00beeb02-50440dcd.jpg,motion_blur,1,32.63785863644935,all,3,1,1,0.3333333333333333,0.3333333333333333,0.6113622839198167
00d4b6b7-7d0a60bf.jpg,motion_blur,1,31.727419685620255,car,8,4,3,0.375,0.5,0.7352526502094303
00d4b6b7-7d0a60bf.jpg,motion_blur,1,31.727419685620255,all,8,4,3,0.375,0.5,0.7352526502094303
01118704-2d838d7f.jpg,motion_blur,1,31.928194544186677,bus,1,0,0,0.0,0.0,
01118704-2d838d7f.jpg,motion_blur,1,31.928194544186677,car,3,3,3,1.0,1.0,0.8886573442944993
01118704-2d838d7f.jpg,motion_blur,1,31.928194544186677,all,4,3,3,0.75,0.75,0.8886573442944993
0115917e-14907a6a.jpg,motion_blur,1,34.11967516327224,car,14,13,8,0.5714285714285714,0.9285714285714286,0.7569326293472701
0115917e-14907a6a.jpg,motion_blur,1,34.11967516327224,truck,3,0,0,0.0,0.0,
0115917e-14907a6a.jpg,motion_blur,1,34.11967516327224,all,17,13,8,0.47058823529411764,0.7647058823529411,0.7569326293472701
02188a44-65ad27f3.jpg,motion_blur,1,33.00876867881709,car,11,14,9,0.8181818181818182,1.2727272727272727,0.7969121824740942
02188a44-65ad27f3.jpg,motion_blur,1,33.00876867881709,all,11,14,9,0.8181818181818182,1.2727272727272727,0.7969121824740942
