filename,augmentation,level,achieved_snr_db,left_bottom_diff_px,left_top_diff_px,right_bottom_diff_px,right_top_diff_px,left_lost,right_lost
0049e5b8-725e21a0.jpg,motion_blur,1,34.45,4,2,18,7,False,False
008
1e27b-17bf4a9e.jpg,motion_blur,1,33.81,6,9,13,1,False,False
00beeb02-50440dcd.jpg,motion_blur,1,32.64,2,4,0,0,False,False
00d4b6b7-7d0a60bf.jpg,motion_blur,1,31.73,3,13,0,2,False,False
01118704-2d838d7f.jpg,motion_blur,1,31.93,15,9,32,14,False,False
0115917e-14907a6a.jpg,motion_blur,1,34.12,4,3,18,3,False,False
02188a44-65ad27f3.jpg,motion_blur,1,33.01,8,5,,,False,True
02494b7b-079febf8.jpg,motion_blur,1,33.82,12,7,1,0,False,False
029ffd50-dc944dba.jpg,motion_blur,1,31.33,14,7,7,1,False,False
0464a98b-860229d5.jpg,motion_blur,1,29.4,3,3,17,7,False,False
051aadb7-51aad566.jpg,motion_blur,1,36.26,1,3,30,11,False,False
051aadb7-e953bc4d.jpg,motion_blur,1,30.77,3,4,7,5,False,False
05743a9b-747658e7.jpg,motion_blur,1,37.29,0,1,57,36,False,False
057af272-6f700aef.jpg,motion_blur,1,37.07,24,3,3,1,False,False
05d62296-30c620d5.jpg,motion_blur,1,32.21,9,2,,,False,True
05e5a68e-f0e05a42.jpg,motion_blur,1,30.63,134,32,54,14,False,False
05fa6494-8f436d04.jpg,motion_blur,1,31.08,23,6,16,7,False,False
060039d9-5218402b.jpg,motion_blur,1,32.67,52,1,20,3,False,False
064aa0d6-f75ff4d5.jpg,motion_blur,1,37.83,4,1,7,1,False,False
07de5062-ddddcbd7.jpg,motion_blur,1,39.97,2,1,16,17,False,False
088351d1-30833ddc.jpg,motion_blur,1,32.3,10,1,91,3,False,False
08a49c01-675d3899.jpg,motion_blur,1,37.51,52,40,2,4,False,False
08d4285a-4a25b9b6.jpg,motion_blur,1,30.55,0,1,17,4,False,False
09ac21d6-eefa8ed0.jpg,motion_blur,1,27.14,14,0,4,1,False,False
0a0a0b1a-7c39d841.jpg,motion_blur,1,38.94,0,0,9,1,False,False
0af6039a-f3c91319.jpg,motion_blur,1,32.1,2,13,0,0,False,False
0b2f5d0d-8fddc1fc.jpg,motion_blur,1,31.1,2,3,6,4,False,False
0b4225f9-bfb10f88.jpg,motion_blur,1,33.81,24,28,24,25,False,False
0ba08fe3-880ae118.jpg,motion_blur,1,34.46,13,4,8,2,False,False
0c2f33b9-f94d69b5.jpg,motion_blur,1,34.52,5,2,33,26,False,False
0c984e6d-2b5d7ee4.jpg,motion_blur,1,36.07,3,3,24,2,False,False
0cb67a01-7cf1687e.jpg,motion_blur,1,33.09,8,5,8,7,False,False
0cc6f3e8-b4c9e348.jpg,motion_blur,1,30.75,7,7,1,0,False,False
0cf398b3-ce65ab64.jpg,motion_blur,1,27.33,2,0,107,6,False,False
0d3ec56a-f4cead6f.jpg,motion_blur,1,34.2,9,5,13,7,False,False
0d61234a-542010b2.jpg,motion_blur,1,35.87,23,4,18,3,False,False
0e442b65-b17e0b50.jpg,motion_blur,1,35.77,0,0,18,2,False,False
0e5c7e92-0d9c60f0.jpg,motion_blur,1,32.03,20,23,9,14,False,False
0f837def-9646c091.jpg,motion_blur,1,34.05,4,2,0,0,False,False
0fba84f9-73b520ee.jpg,motion_blur,1,32.95,12,5,2,0,False,False
101a0964-930eae70.jpg,motion_blur,1,38.86,1,0,8,5,False,False
10389fe8-433c740c.jpg,motion_blur,1,29.41,18,12,17,3,False,False
10453a95-40759ac3.jpg,motion_blur,1,33.02,760,52,3,3,False,False
1072195f-0a161ade.jpg,motion_blur,1,33.0,8,1,26,16,False,False
1072195f-6cf88b25.jpg,motion_blur,1,35.94,1,1,0,1,False,False
11513e3d-150058c3.jpg,motion_blur,1,33.61,6,5,33,3,False,False
1189ae68-1a8ad3c6.jpg,motion_blur,1,35.6,4,8,31,3,False,False
12076ebb-c07285d7.jpg,motion_blur,1,31.07,39,9,15,5,False,False
125134e5-7dfc45b9.jpg,motion_blur,1,35.64,0,0,10,1,False,False
12ae9ab8-794f5adc.jpg,motion_blur,1,31.86,39,41,13,19,False,False
13f61134-50021e53.jpg,motion_blur,1,34.37,78,36,35,1,False,False
14eace5a-ddf3b303.jpg,motion_blur,1,38.37,7,5,,,False,True
1608cfe7-32da2c5d.jpg,motion_blur,1,31.55,0,1,27,2,False,False
162995f1-d2c7d259.jpg,motion_blur,1,36.32,27,9,49,29,False,False
16b0973f-c07b564a.jpg,motion_blur,1,35.14,0,2,1,0,False,False
1784d67b-6b223914.jpg,motion_blur,1,35.44,1,0,1,1,False,False
1784d67b-d76145ce.jpg,motion_blur,1,35.2,71,2,6,3,False,False
188c58f3-792afc71.jpg,motion_blur,1,32.69,2,1,10,4,False,False
193f7f3b-84bc7998.jpg,motion_blur,1,36.67,1,1,12,9,False,False
194058b0-ac0616a6.jpg,motion_blur,1,30.98,5,10,,,False,True
19e56249-09c4bbc6.jpg,motion_blur,1,35.2,37,1,,,False,True
1a71faae-d5f255fd.jpg,motion_blur,1,33.32,10,0,0,3,False,False
1a8992a7-da5a8510.jpg,motion_blur,1,37.94,22,7,100,6,False,False
1ac0178c-0b259360.jpg,motion_blur,1,38.21,23,2,6,4,False,False
1b30f76f-95aa8a06.jpg,motion_blur,1,35.62,5,8,2,2,False,False
1bda5a26-420ceea6.jpg,motion_blur,1,36.53,9,2,8,19,False,False
1bf7f3d2-15f95138.jpg,motion_blur,1,33.43,17,8,27,3,False,False
1c227a12-10e5552c.jpg,motion_blur,1,35.44,10,7,4,5,False,False
1c227a12-ec67af93.jpg,motion_blur,1,32.22,1,3,4,6,False,False
1c5e9657-2e2a2863.jpg,motion_blur,1,35.1,29,3,3,0,False,False
1cb2a89b-4594573e.jpg,motion_blur,1,32.78,22,6,18,2,False,False
1cf54809-c6daa5a9.jpg,motion_blur,1,27.37,0,1,79,74,False,False
1d5e05f8-5020f67d.jpg,motion_blur,1,29.87,6,8,2,5,False,False
1e57ae90-806bc767.jpg,motion_blur,1,36.7,3,2,13,14,False,False
1f959fdd-6ff63d34.jpg,motion_blur,1,31.55,16,23,32,2,False,False
1fa65acf-d43367bc.jpg,motion_blur,1,29.61,1,1,11,4,False,False
20cfadfa-47711496.jpg,motion_blur,1,35.44,40,123,60,38,False,False
20cfadfa-6f87fdc1.jpg,motion_blur,1,38.47,8,8,1,3,False,False
225a1858-0e3a4b04.jpg,motion_blur,1,32.83,73,6,70,8,False,False
22be2f14-59fbdca0.jpg,motion_blur,1,33.22,11,3,1,1,False,False
23333f35-0cbc3f0f.jpg,motion_blur,1,32.47,61,18,7,7,False,False
23df146f-64b50e4c.jpg,motion_blur,1,35.28,12,8,2,1,False,False
24392d7c-998011c2.jpg,motion_blur,1,33.76,12,3,28,8,False,False
250e7595-b14da270.jpg,motion_blur,1,29.14,13,11,72,13,False,False
26190b83-39ccb412.jpg,motion_blur,1,31.46,2,2,8,1,False,False
272d52f6-8aac36b3.jpg,motion_blur,1,29.95,12,0,10,3,False,False
2752681a-e813599a.jpg,motion_blur,1,33.58,34,35,2,0,False,False
27645526-f038b033.jpg,motion_blur,1,26.99,7,8,0,2,False,False
2773af6f-23e23a6b.jpg,motion_blur,1,31.56,5,2,2,1,False,False
28faf684-03ef4c6e.jpg,motion_blur,1,37.23,9,2,9,7,False,False
292720ee-d847ee69.jpg,motion_blur,1,41.67,2,1,3,1,False,False
2b54fe2d-c5b810e6.jpg,motion_blur,1,30.58,3,0,1,5,False,False
2b605c48-8dfe352b.jpg,motion_blur,1,32.05,1,1,6,5,False,False
2beccce2-354608e2.jpg,motion_blur,1,33.16,1,1,26,6,False,False
2c87e51d-aa7a8031.jpg,motion_blur,1,39.69,182,28,79,71,False,False
2ce0b449-e818dc97.jpg,motion_blur,1,36.28,3,0,,,False,True
2cf976a2-479cd46b.jpg,motion_blur,1,29.45,47,15,24,12,False,False
2e2fae77-b7497ca0.jpg,motion_blur,1,27.35,11,4,2,1,False,False
2ead8042-2493c03f.jpg,motion_blur,1,33.84,0,1,5,0,False,False
2f1864c1-1a17d11c.jpg,motion_blur,1,29.08,1,1,31,24,False,False
2f879dc0-b09e4824.jpg,motion_blur,1,30.66,22,8,24,6,False,False
2fc9ad1e-ee4c9e43.jpg,motion_blur,1,36.66,1,8,12,1,False,False
3050b249-0ffbd6ec.jpg,motion_blur,1,36.6,1,2,3,14,False,False
314cc010-3eab5c90.jpg,motion_blur,1,35.7,46,3,0,1,False,False
31765c6b-90b0d612.jpg,motion_blur,1,33.24,6,1,0,1,False,False
31cf6eba-5c84c636.jpg,motion_blur,1,29.07,28,9,3,4,False,False
32de2244-122f1783.jpg,motion_blur,1,37.1,25,5,10,4,False,False
33420085-32996107.jpg,motion_blur,1,39.93,5,7,27,13,False,False
3430a5e6-00ec38d2.jpg,motion_blur,1,24.99,20,9,4,3,False,False
35eb46d0-8f7e28a0.jpg,motion_blur,1,38.49,30,7,1,3,False,False
3735fc3d-69d8b80c.jpg,motion_blur,1,33.05,19,4,19,4,False,False
3740cd4f-ff1d423d.jpg,motion_blur,1,32.65,40,0,30,1,False,False
375abba2-9f2ed56c.jpg,motion_blur,1,33.69,6,0,32,9,False,False
37723e55-31730cf5.jpg,motion_blur,1,30.72,34,9,19,7,False,False
380a3f8e-ba4f0def.jpg,motion_blur,1,36.57,8,0,0,1,False,False
385b0f61-1aee12ef.jpg,motion_blur,1,31.79,11,13,8,1,False,False
3865fea7-b4fe472d.jpg,motion_blur,1,33.63,53,215,2,2,False,False
38e561dd-8ea8ae2d.jpg,motion_blur,1,32.63,3,1,2,0,False,False
38ed8d8d-93c48de2.jpg,motion_blur,1,35.32,6,3,30,34,False,False
38ed8d8d-b1c230ef.jpg,motion_blur,1,35.32,2,2,4,1,False,False
38ed8d8d-fa50400c.jpg,motion_blur,1,35.83,3,0,30,41,False,False
3900ad8c-8834019f.jpg,motion_blur,1,34.53,,,27,18,True,False
39ddb110-04604b9c.jpg,motion_blur,1,29.49,5,2,9,8,False,False
39fc6d1c-6155351d.jpg,motion_blur,1,36.66,,,11,7,True,False
3a278d39-b92df256.jpg,motion_blur,1,32.98,7,5,8,2,False,False
3a3407a2-df8ea956.jpg,motion_blur,1,30.77,21,15,,,False,True
3ad0c4a7-2a3d544e.jpg,motion_blur,1,31.26,10,1,3,1,False,False
3b1e1bc1-ee64e36e.jpg,motion_blur,1,27.73,6,9,8,3,False,False
3b44ef5a-c09e8479.jpg,motion_blur,1,31.35,145,17,36,14,False,False
3b563c5e-0102edaf.jpg,motion_blur,1,36.58,6,4,16,5,False,False
3b9716a6-d2566395.jpg,motion_blur,1,33.72,8,16,2,5,False,False
3c0bbdc2-79baffce.jpg,motion_blur,1,38.65,21,4,10,0,False,False
3c5752b6-9c0bdf98.jpg,motion_blur,1,28.43,2,0,4,8,False,False
3c95ae26-68abac3f.jpg,motion_blur,1,32.95,4,1,8,2,False,False
3e0f1745-a95a63ad.jpg,motion_blur,1,33.41,1,0,0,3,False,False
3f4eb6a6-9eee52f9.jpg,motion_blur,1,33.63,12,2,3,4,False,False
3f85a987-1ef4053b.jpg,motion_blur,1,34.76,1,1,7,4,False,False
3fe1feaa-10126fec.jpg,motion_blur,1,31.85,10,2,13,25,False,False
3ffdaa26-b394f6f8.jpg,motion_blur,1,29.92,120,26,2,1,False,False
4027c10d-41d54e9b.jpg,motion_blur,1,36.74,24,7,21,2,False,False
428e99ea-4166e549.jpg,motion_blur,1,36.31,21,16,41,11,False,False
42e0dd11-74b81997.jpg,motion_blur,1,41.03,,,17,2,True,False
430395d1-931c959e.jpg,motion_blur,1,30.74,7,6,91,14,False,False
43126e0d-495d04a5.jpg,motion_blur,1,38.0,3,1,1,1,False,False
43126e0d-cce96832.jpg,motion_blur,1,35.62,10,2,30,4,False,False
432f9e20-83a0d96c.jpg,motion_blur,1,32.64,3,3,127,31,False,False
43c7ed5c-b0690325.jpg,motion_blur,1,33.69,1,0,30,10,False,False
44cc16d9-d2e06fd6.jpg,motion_blur,1,29.77,17,3,8,2,False,False
45bafa98-1ee18a2f.jpg,motion_blur,1,35.41,4,5,23,4,False,False
46d048a1-8f7f385c.jpg,motion_blur,1,35.03,0,1,13,8,False,False
46f76df9-8bf77914.jpg,motion_blur,1,33.38,5,5,1,1,False,False
480263a0-5aad7ae9.jpg,motion_blur,1,26.76,13,1,15,6,False,False
488480d6-b94cf415.jpg,motion_blur,1,31.28,19,13,3,1,False,False
48ed707e-5062e4c3.jpg,motion_blur,1,32.57,39,8,28,6,False,False
4a289ff2-7da7feb6.jpg,motion_blur,1,33.69,,,,,True,True
4a31f3e3-ac7ed780.jpg,motion_blur,1,34.06,2,2,18,8,False,False
4b2e1dde-65b54419.jpg,motion_blur,1,32.78,16,0,6,8,False,False
4d4a590b-4332c5ab.jpg,motion_blur,1,42.31,11,2,1,1,False,False
5069db50-52f5af30.jpg,motion_blur,1,42.48,34,7,23,2,False,False
50866f46-30d1f303.jpg,motion_blur,1,30.53,7,0,13,3,False,False
50b115d6-4b08a666.jpg,motion_blur,1,30.26,75,21,1,0,False,False
50b2e757-6c7d0f63.jpg,motion_blur,1,32.55,0,0,27,2,False,False
50d0fd05-8db58ebd.jpg,motion_blur,1,37.27,3,2,115,85,False,False
510671e9-603795e0.jpg,motion_blur,1,29.77,8,44,19,21,False,False
514a6d58-0790e0cd.jpg,motion_blur,1,35.09,1,1,27,2,False,False
5150bb50-300d52ce.jpg,motion_blur,1,33.72,22,2,19,13,False,False
52799e9e-8c8673f3.jpg,motion_blur,1,33.94,1,1,2,1,False,False
52bda346-fd8ac6e7.jpg,motion_blur,1,36.26,0,0,0,0,False,False
534418ba-ee05398f.jpg,motion_blur,1,35.1,19,5,5,2,False,False
54360b72-e00a3f70.jpg,motion_blur,1,30.49,10,3,13,1,False,False
554d7cd5-a32486dd.jpg,motion_blur,1,36.33,9,18,8,5,False,False
559fed19-7893646f.jpg,motion_blur,1,32.16,96,144,277,73,False,False
57165857-e4d4a47f.jpg,motion_blur,1,35.63,0,0,4,0,False,False
5795bfe7-a599384a.jpg,motion_blur,1,31.81,29,5,1,1,False,False
57ac74e2-e86131f1.jpg,motion_blur,1,35.04,10,1,23,13,False,False
57b495f2-6da6b1e5.jpg,motion_blur,1,41.49,2,2,,,False,True
585443c8-2621a6b1.jpg,motion_blur,1,35.78,4,1,19,4,False,False
5877b384-2545daf4.jpg,motion_blur,1,30.38,0,2,4,2,False,False
587bb1bf-1aa00fe5.jpg,motion_blur,1,35.48,11,4,6,1,False,False
5995c288-2d152172.jpg,motion_blur,1,31.64,1,2,78,24,False,False
59cde7c7-344bffb1.jpg,motion_blur,1,35.57,65,5,,,False,True
5a8f9b5d-1fdfd2d4.jpg,motion_blur,1,34.04,2,1,11,191,False,False
5ae83f9c-da990b49.jpg,motion_blur,1,31.84,2,0,7,6,False,False
5b2b4881-67a6cb87.jpg,motion_blur,1,34.34,5,3,8,0,False,False
5b2fd56a-37759b05.jpg,motion_blur,1,37.32,16,2,,,False,True
5b4b0b07-2fb56b82.jpg,motion_blur,1,29.87,12,2,4,2,False,False
5bc44a50-c371c4d0.jpg,motion_blur,1,26.74,24,5,13,3,False,False
5c4004b7-bf3b7941.jpg,motion_blur,1,35.47,20,5,7,3,False,False
5c534f5f-a76c7f4b.jpg,motion_blur,1,35.37,8,4,5,4,False,False
5c5dc708-35460444.jpg,motion_blur,1,32.69,6,1,47,3,False,False
5da6c6b6-76c54605.jpg,motion_blur,1,33.54,6,5,1,0,False,False
5dc5141c-5890b5b1.jpg,motion_blur,1,37.72,13,1,0,1,False,False
5dd831da-bd00cf03.jpg,motion_blur,1,31.47,3,0,4,5,False,False
5dfb063f-7bd23d5c.jpg,motion_blur,1,36.77,6,4,4,2,False,False
5e0b701e-d443d8c2.jpg,motion_blur,1,31.93,13,11,2,1,False,False
5e26f49d-0bc53c7e.jpg,motion_blur,1,40.24,4,7,41,2,False,False
5e26f49d-9271bf00.jpg,motion_blur,1,33.1,12,2,0,0,False,False
5e625ec3-7b4fc682.jpg,motion_blur,1,39.54,4,0,2,4,False,False
5f9387ff-330136ae.jpg,motion_blur,1,33.25,27,7,6,2,False,False
5fa17a25-88b8e6b9.jpg,motion_blur,1,38.56,8,4,0,1,False,False
5fa422e1-2d8dd765.jpg,motion_blur,1,33.38,6,0,2,0,False,False
5fb2a702-f56a339c.jpg,motion_blur,1,34.47,1,1,3,2,False,False
6011831b-0992e205.jpg,motion_blur,1,31.41,9,2,5,1,False,False
60137cc0-428b8f5b.jpg,motion_blur,1,29.32,11,2,17,4,False,False
604b5b3e-3c2e6b6b.jpg,motion_blur,1,31.87,16,9,6,12,False,False
6092f5a2-424550ba.jpg,motion_blur,1,34.91,29,3,1,3,False,False
60ba25dd-6c0df417.jpg,motion_blur,1,35.35,15,1,3,4,False,False
60c678e7-4813ae0f.jpg,motion_blur,1,28.34,2,13,,,False,True
614ecada-16b0f8b6.jpg,motion_blur,1,33.65,49,9,5,3,False,False
61e4ad87-53ceb455.jpg,motion_blur,1,36.15,17,8,25,3,False,False
6240d7b3-b51b5788.jpg,motion_blur,1,34.31,12,1,1,1,False,False
62aefb36-b685117f.jpg,motion_blur,1,34.39,2,0,1,1,False,False
634c1785-3bb9a8a2.jpg,motion_blur,1,40.49,0,1,4,1,False,False
634c1785-aeb1652f.jpg,motion_blur,1,38.54,112,7,7,9,False,False
63f73472-028615f1.jpg,motion_blur,1,34.34,6,2,3,1,False,False
6485ad0a-245d1600.jpg,motion_blur,1,36.13,7,4,11,27,False,False
648dc925-e359dbec.jpg,motion_blur,1,39.28,5,2,18,6,False,False
65edc5a1-f309fed7.jpg,motion_blur,1,34.28,3,1,5,1,False,False
661381d9-1114a810.jpg,motion_blur,1,31.13,0,0,10,4,False,False
664cb246-f84cfaf4.jpg,motion_blur,1,29.62,12,8,0,0,False,False
675cf8fa-4b1ce8b9.jpg,motion_blur,1,30.65,49,9,41,13,False,False
67faeadf-eb09a636.jpg,motion_blur,1,36.79,3,6,15,4,False,False
691be377-5dbc29ee.jpg,motion_blur,1,36.59,1,2,2,5,False,False
692f1303-05178963.jpg,motion_blur,1,33.3,24,2,14,3,False,False
692f9b08-bdbbd729.jpg,motion_blur,1,38.47,14,6,35,7,False,False
69bfbe31-5ee2a642.jpg,motion_blur,1,30.62,3,4,5,1,False,False
69cf7667-68f59649.jpg,motion_blur,1,33.06,3,73,4,3,False,False
69cf7667-7eb40860.jpg,motion_blur,1,33.73,18,6,16,10,False,False
6a44fb9a-05a3dd18.jpg,motion_blur,1,34.02,16,4,6,5,False,False
6a793e80-4f5e207f.jpg,motion_blur,1,38.17,15,5,76,62,False,False
6a82c0d6-b31f6b90.jpg,motion_blur,1,35.72,,,1,3,True,False
6a8d218d-14e4fa28.jpg,motion_blur,1,36.99,3,6,1,1,False,False
6ad110c3-789e7724.jpg,motion_blur,1,29.9,8,10,4,0,False,False
6b15392a-3a1699fd.jpg,motion_blur,1,31.87,24,3,14,3,False,False
6b784eee-0a5a2c89.jpg,motion_blur,1,32.55,19,7,5,0,False,False
6bb5a881-15e5c2c4.jpg,motion_blur,1,36.9,1,5,,,False,True
6bd41587-d65ba5b4.jpg,motion_blur,1,34.28,25,11,3,4,False,False
6d0d7bef-fb11b6e1.jpg,motion_blur,1,39.29,234,27,10,11,False,False
6d57736c-a35808b9.jpg,motion_blur,1,39.34,5,12,3,61,False,False
6d8a6d94-00a7ad92.jpg,motion_blur,1,36.69,0,0,13,7,False,False
6eeed3fa-87a1b0c9.jpg,motion_blur,1,36.86,0,1,9,1,False,False
701992bd-8a457895.jpg,motion_blur,1,36.59,7,0,1,0,False,False
7171644d-4e74752e.jpg,motion_blur,1,31.62,2,0,9,0,False,False
7171644d-ee92c71e.jpg,motion_blur,1,35.01,5,0,17,9,False,False
72f22fa5-8af4615c.jpg,motion_blur,1,30.9,18,4,8,2,False,False
72fd00fe-aeadfc89.jpg,motion_blur,1,40.59,19,41,7,6,False,False
730c67a5-563e9b1f.jpg,motion_blur,1,37.79,5,7,13,3,False,False
738a2bcd-7a6fde0d.jpg,motion_blur,1,37.87,4,1,97,18,False,False
73aff960-d46366ec.jpg,motion_blur,1,33.11,0,0,10,5,False,False
73d338d6-edf0b3db.jpg,motion_blur,1,39.02,10,3,23,3,False,False
75ad1fff-77299093.jpg,motion_blur,1,33.77,,,25,9,True,False
75f5f52c-6b67e736.jpg,motion_blur,1,30.0,16,22,47,20,False,False
777005a8-14c739ad.jpg,motion_blur,1,36.82,50,32,401,236,False,False
7771e03b-832e52c0.jpg,motion_blur,1,35.93,40,21,67,10,False,False
7771e03b-a8f9d50c.jpg,motion_blur,1,30.99,9,6,11,1,False,False
7797fea2-c37f9856.jpg,motion_blur,1,32.02,4,5,12,4,False,False
77bdbeb0-edb0613f.jpg,motion_blur,1,37.12,17,0,29,8,False,False
77dca577-16a39ea0.jpg,motion_blur,1,32.35,3,2,22,25,False,False
77f810c4-43a39c1f.jpg,motion_blur,1,33.53,0,1,13,3,False,False
7814206e-8e991d51.jpg,motion_blur,1,37.76,0,2,3,2,False,False
7814206e-ea2508d0.jpg,motion_blur,1,39.44,2,5,8,5,False,False
79e177bc-4d5d3acc.jpg,motion_blur,1,31.59,1,0,1,1,False,False
7aa4ff0f-9d28d8a4.jpg,motion_blur,1,35.45,2,2,9,34,False,False
7ad1174c-373265eb.jpg,motion_blur,1,32.98,1,3,,,False,True
7b268b98-e0ec16c3.jpg,motion_blur,1,35.26,11,0,42,12,False,False
7c5a2048-332896ea.jpg,motion_blur,1,32.82,10,6,0,0,False,False
7c5d50c5-7292de37.jpg,motion_blur,1,35.09,0,0,15,6,False,False
7d1fe115-936a2f47.jpg,motion_blur,1,37.28,5,0,12,4,False,False
7dc2914d-a20a969a.jpg,motion_blur,1,39.53,9,0,26,4,False,False
7e4ab78b-4a62c63e.jpg,motion_blur,1,34.57,25,13,1,2,False,False
7e590c49-93f03732.jpg,motion_blur,1,30.37,0,1,5,5,False,False
7ed57d0a-d7bcc13d.jpg,motion_blur,1,30.78,59,10,9,7,False,False
7f0ef682-c93899df.jpg,motion_blur,1,33.9,9,2,66,5,False,False
7f4ac354-777de900.jpg,motion_blur,1,30.86,1,0,24,0,False,False
7f9bdf0d-c0e0061f.jpg,motion_blur,1,29.52,21,3,0,0,False,False
7fd14da9-a855494b.jpg,motion_blur,1,40.1,2,1,7,1,False,False
801bff84-a72998c7.jpg,motion_blur,1,30.18,4,3,0,4,False,False
8073de38-f7eab6ec.jpg,motion_blur,1,33.14,2,5,6,8,False,False
8082ea05-1a7bcd47.jpg,motion_blur,1,32.36,20,18,6,3,False,False
80ecebc0-ca9605f4.jpg,motion_blur,1,41.91,1,0,12,1,False,False
81ec3b39-1951f79e.jpg,motion_blur,1,34.65,24,7,15,8,False,False
82b14c0c-79b99258.jpg,motion_blur,1,30.27,43,3,0,0,False,False
82b5fc3b-90cadd1b.jpg,motion_blur,1,30.2,9,0,10,21,False,False
82f03471-8e304dd5.jpg,motion_blur,1,32.95,2,0,26,15,False,False
836fa13a-d6058a12.jpg,motion_blur,1,39.0,41,13,16,8,False,False
84fb3f59-7d5d1fa4.jpg,motion_blur,1,32.09,19,5,26,1,False,False
8542b4da-7795bcfd.jpg,motion_blur,1,40.79,0,0,18,9,False,False
85f3f250-1fef85ac.jpg,motion_blur,1,32.07,7,1,7,2,False,False
87ca2979-d5158824.jpg,motion_blur,1,33.38,21,1,10,0,False,False
889b7dda-77f16103.jpg,motion_blur,1,30.84,1,3,5,6,False,False
88dbf01a-d8b35dee.jpg,motion_blur,1,36.03,19,0,17,0,False,False
897223bc-6938f1ab.jpg,motion_blur,1,33.94,3,2,84,5,False,False
89b7454d-880eacbd.jpg,motion_blur,1,30.09,8,1,11,3,False,False
89e85e71-7dd0a7b6.jpg,motion_blur,1,33.07,6,3,4,1,False,False
8a4fbffe-47866ce9.jpg,motion_blur,1,32.81,5,5,368,434,False,False
8a76c101-8bcefc32.jpg,motion_blur,1,35.62,2,19,2,34,False,False
8b7ef6c4-6bbcf25f.jpg,motion_blur,1,32.29,0,0,7,3,False,False
8bac644e-e0437ead.jpg,motion_blur,1,35.66,9,24,4,0,False,False
8c94c649-8ba62efa.jpg,motion_blur,1,33.75,2,2,11,1,False,False
8c9bbaa9-34934b66.jpg,motion_blur,1,37.14,16,5,13,1,False,False
0049e5b8-725e21a0.jpg,motion_blur,2,30.08,6,2,4,6,False,False
0081e27b-17bf4a9e.jpg,motion_blur,2,29.21,12,22,6,4,False,False
00beeb02-50440dcd.jpg,motion_blur,2,27.72,1,1,12,2,False,False
00d4b6b7-7d0a60bf.jpg,motion_blur,2,26.97,7,8,,,False,True
01118704-2d838d7f.jpg,motion_blur,2,27.41,2,1,22,5,False,False
0115917e-14907a6a.jpg,motion_blur,2,29.15,12,3,6,3,False,False
02188a44-65ad27f3.jpg,motion_blur,2,27.96,15,10,,,False,True
02494b7b-079febf8.jpg,motion_blur,2,28.61,28,16,21,7,False,False
029ffd50-dc944dba.jpg,motion_blur,2,26.64,9,0,36,9,False,False
0464a98b-860229d5.jpg,motion_blur,2,24.96,20,8,1,1,False,False
051aadb7-51aad566.jpg,motion_blur,2,31.27,3,7,46,17,False,False
051aadb7-e953bc4d.jpg,motion_blur,2,25.68,2,2,4,7,False,False
05743a9b-747658e7.jpg,motion_blur,2,32.21,9,5,96,23,False,False
057af272-6f700aef.jpg,motion_blur,2,32.41,,,19,1,True,False
05d62296-30c620d5.jpg,motion_blur,2,27.74,28,1,,,False,True
05e5a68e-f0e05a42.jpg,motion_blur,2,25.93,11,8,4,1,False,False
05fa6494-8f436d04.jpg,motion_blur,2,26.56,28,5,12,3,False,False
060039d9-5218402b.jpg,motion_blur,2,27.55,60,14,2,0,False,False
064aa0d6-f75ff4d5.jpg,motion_blur,2,32.85,10,3,120,24,False,False
07de5062-ddddcbd7.jpg,motion_blur,2,34.96,3,3,5,16,False,False
088351d1-30833ddc.jpg,motion_blur,2,27.56,30,0,,,False,True
08a49c01-675d3899.jpg,motion_blur,2,32.98,0,19,2,4,False,False
08d4285a-4a25b9b6.jpg,motion_blur,2,25.62,1,1,17,4,False,False
09ac21d6-eefa8ed0.jpg,motion_blur,2,22.58,26,1,5,0,False,False
0a0a0b1a-7c39d841.jpg,motion_blur,2,33.68,33,9,8,4,False,False
0af6039a-f3c91319.jpg,motion_blur,2,26.91,11,19,0,1,False,False
0b2f5d0d-8fddc1fc.jpg,motion_blur,2,26.24,7,0,6,5,False,False
0b4225f9-bfb10f88.jpg,motion_blur,2,29.35,2,16,1,13,False,False
0ba08fe3-880ae118.jpg,motion_blur,2,29.69,31,7,5,5,False,False
0c2f33b9-f94d69b5.jpg,motion_blur,2,29.6,4,6,9,11,False,False
0c984e6d-2b5d7ee4.jpg,motion_blur,2,31.61,20,3,25,2,False,False
0cb67a01-7cf1687e.jpg,motion_blur,2,28.12,6,2,24,16,False,False
0cc6f3e8-b4c9e348.jpg,motion_blur,2,26.17,1,0,10,10,False,False
0cf398b3-ce65ab64.jpg,motion_blur,2,21.93,22,2,79,4,False,False
0d3ec56a-f4cead6f.jpg,motion_blur,2,29.42,1,1,2,2,False,False
0d61234a-542010b2.jpg,motion_blur,2,30.23,24,4,5,4,False,False
0e442b65-b17e0b50.jpg,motion_blur,2,30.91,1,1,43,5,False,False
0e5c7e92-0d9c60f0.jpg,motion_blur,2,27.39,20,28,9,12,False,False
0f837def-9646c091.jpg,motion_blur,2,29.42,12,1,1,1,False,False
0fba84f9-73b520ee.jpg,motion_blur,2,28.24,35,1,6,3,False,False
101a0964-930eae70.jpg,motion_blur,2,33.78,5,3,0,0,False,False
