image,augmentation,level,snr_db,left_diff_px,right_diff_px,left_lost,right_lost
614ecada-16b0f8b6.jpg,motion_blur,1,33.65199056177205,20.0,14.0,False,False
61e4ad87-53ceb455.jpg,motion_blur,1,36.14925853404923,7.0,31.0,False,False
6240d7b3-b51b5788.jpg,motion_blur,1,34.307281532203774,7.0,25.0,False,False
62aefb36-b685117f.jpg,motion_blur,1,34.387648926464834,2.0,0.0,False,False
634c1785-3bb9a8a2.jpg,motion_blur,1,40.49088557360486,7.0,3.0,False,False
634c1785-aeb1652f.jpg,motion_blur,1,38.54420997795274,100.0,3.0,False,False
63f73472-028615f1.jpg,motion_blur,1,34.34384464705816,2.0,11.0,False,False
6485ad0a-245d1600.jpg,motion_blur,1,36.12506628230402,5.0,5.0,False,False
648dc925-e359dbec.jpg,motion_blur,1,39.281963979252865,10.0,0.0,False,False
65edc5a1-f309fed7.jpg,motion_blur,1,34.2821086351651,35.0,8.0,False,False
661381d9-1114a810.jpg,motion_blur,1,31.12761459468434,1.0,33.0,False,False
664cb246-f84cfaf4.jpg,motion_blur,1,29.62066869402718,4.0,16.0,False,False
675cf8fa-4b1ce8b9.jpg,motion_blur,1,30.6476212997778,3.0,31.0,False,False
67faeadf-eb09a636.jpg,motion_blur,1,36.79065679627156,3.0,11.0,False,False
691be377-5dbc29ee.jpg,motion_blur,1,36.59344301628822,3.0,4.0,False,False
692f1303-05178963.jpg,motion_blur,1,33.30250829573174,32.0,6.0,False,False
692f9b08-bdbbd729.jpg,motion_blur,1,38.47069612032161,1.0,10.0,False,False
69bfbe31-5ee2a642.jpg,motion_blur,1,30.62232090465351,0.0,1.0,False,False
69cf7667-68f59649.jpg,motion_blur,1,33.060367531118665,2.0,0.0,False,False
69cf7667-7eb40860.jpg,motion_blur,1,33.734770037696634,1.0,27.0,False,False
6a44fb9a-05a3dd18.jpg,motion_blur,1,34.02387410663964,12.0,6.0,False,False
6a793e80-4f5e207f.jpg,motion_blur,1,38.16897758837789,22.0,6.0,False,False
6a82c0d6-b31f6b90.jpg,motion_blur,1,35.72098099136586,,6.0,True,False
6a8d218d-14e4fa28.jpg,motion_blur,1,36.98698942560244,8.0,1.0,False,False
6ad110c3-789e7724.jpg,motion_blur,1,29.89900965067545,1.0,16.0,False,False
6b15392a-3a1699fd.jpg,motion_blur,1,31.86589050076146,14.0,0.0,False,False
6b784eee-0a5a2c89.jpg,motion_blur,1,32.54962827473815,3.0,2.0,False,False
6bb5a881-15e5c2c4.jpg,motion_blur,1,36.897281503464846,0.0,,False,True
6bd41587-d65ba5b4.jpg,motion_blur,1,34.28191287868288,15.0,1.0,False,False
6d0d7bef-fb11b6e1.jpg,motion_blur,1,39.2930386895221,61.0,20.0,False,False
6d57736c-a35808b9.jpg,motion_blur,1,39.34010592629243,11.0,89.0,False,False
6d8a6d94-00a7ad92.jpg,motion_blur,1,36.69030488999323,5.0,13.0,False,False
6eeed3fa-87a1b0c9.jpg,motion_blur,1,36.863782876755955,21.0,18.0,False,False
701992bd-8a457895.jpg,motion_blur,1,36.5921470376741,29.0,23.0,False,False
7171644d-4e74752e.jpg,motion_blur,1,31.62072281486987,2.0,1.0,False,False
7171644d-ee92c71e.jpg,motion_blur,1,35.01041216215101,37.0,3.0,False,False
72f22fa5-8af4615c.jpg,motion_blur,1,30.901562405797165,4.0,5.0,False,False
72fd00fe-aeadfc89.jpg,motion_blur,1,40.58610265058776,28.0,5.0,False,False
730c67a5-563e9b1f.jpg,motion_blur,1,37.794561140366845,3.0,41.0,False,False
738a2bcd-7a6fde0d.jpg,motion_blur,1,37.87335719674569,0.0,154.0,False,False
73aff960-d46366ec.jpg,motion_blur,1,33.113957822930566,0.0,0.0,False,False
73d338d6-edf0b3db.jpg,motion_blur,1,39.02131656626087,8.0,9.0,False,False
75ad1fff-77299093.jpg,motion_blur,1,33.77492978547642,,2.0,True,False
75f5f52c-6b67e736.jpg,motion_blur,1,30.002422505355135,6.0,4.0,False,False
777005a8-14c739ad.jpg,motion_blur,1,36.82022241307827,59.0,122.0,False,False
7771e03b-832e52c0.jpg,motion_blur,1,35.92510510011725,36.0,57.0,False,False
7771e03b-a8f9d50c.jpg,motion_blur,1,30.987037912716193,98.0,49.0,False,False
7797fea2-c37f9856.jpg,motion_blur,1,32.0171909926251,41.0,3.0,False,False
77bdbeb0-edb0613f.jpg,motion_blur,1,37.118381208635306,1.0,2.0,False,False
77dca577-16a39ea0.jpg,motion_blur,1,32.35308785802542,11.0,3.0,False,False
77f810c4-43a39c1f.jpg,motion_blur,1,33.53058729731093,1.0,22.0,False,False
7814206e-8e991d51.jpg,motion_blur,1,37.75675394069399,20.0,5.0,False,False
7814206e-ea2508d0.jpg,motion_blur,1,39.436098526810085,13.0,22.0,False,False
79e177bc-4d5d3acc.jpg,motion_blur,1,31.59044663305188,1.0,14.0,False,False
7aa4ff0f-9d28d8a4.jpg,motion_blur,1,35.44680503351281,2.0,13.0,False,False
7ad1174c-373265eb.jpg,motion_blur,1,32.97925078655661,10.0,,False,True
7b268b98-e0ec16c3.jpg,motion_blur,1,35.25872249742746,0.0,0.0,False,False
7c5a2048-332896ea.jpg,motion_blur,1,32.8228137331171,1.0,,False,True
7c5d50c5-7292de37.jpg,motion_blur,1,35.085484172490546,4.0,23.0,False,False
7d1fe115-936a2f47.jpg,motion_blur,1,37.28036593303748,204.0,1.0,False,False
7dc2914d-a20a969a.jpg,motion_blur,1,39.53249550903451,18.0,8.0,False,False
7e4ab78b-4a62c63e.jpg,motion_blur,1,34.57073137057327,5.0,21.0,False,False
7e590c49-93f03732.jpg,motion_blur,1,30.368379653748896,2.0,1.0,False,False
7ed57d0a-d7bcc13d.jpg,motion_blur,1,30.783909764951517,22.0,8.0,False,False
7f0ef682-c93899df.jpg,motion_blur,1,33.899835463850735,0.0,34.0,False,False
7f4ac354-777de900.jpg,motion_blur,1,30.859864090560713,25.0,24.0,False,False
7f9bdf0d-c0e0061f.jpg,motion_blur,1,29.51517557843931,27.0,2.0,False,False
7fd14da9-a855494b.jpg,motion_blur,1,40.100057689871484,6.0,34.0,False,False
801bff84-a72998c7.jpg,motion_blur,1,30.182952247335827,15.0,2.0,False,False
8073de38-f7eab6ec.jpg,motion_blur,1,33.144200673526534,5.0,6.0,False,False
8082ea05-1a7bcd47.jpg,motion_blur,1,32.362290047667614,2.0,7.0,False,False
80ecebc0-ca9605f4.jpg,motion_blur,1,41.91225969812746,74.0,11.0,False,False
81ec3b39-1951f79e.jpg,motion_blur,1,34.65382766297344,1.0,8.0,False,False
82b14c0c-79b99258.jpg,motion_blur,1,30.269027918327602,14.0,10.0,False,False
82b5fc3b-90cadd1b.jpg,motion_blur,1,30.2010054419437,12.0,35.0,False,False
82f03471-8e304dd5.jpg,motion_blur,1,32.95139674043173,6.0,2.0,False,False
836fa13a-d6058a12.jpg,motion_blur,1,38.997748776858565,10.0,6.0,False,False
84fb3f59-7d5d1fa4.jpg,motion_blur,1,32.08782241920111,20.0,21.0,False,False
8542b4da-7795bcfd.jpg,motion_blur,1,40.7949374700486,0.0,1.0,False,False
85f3f250-1fef85ac.jpg,motion_blur,1,32.0671522364506,2.0,1.0,False,False
87ca2979-d5158824.jpg,motion_blur,1,33.38084115487717,2.0,8.0,False,False
889b7dda-77f16103.jpg,motion_blur,1,30.83885965907796,32.0,1.0,False,False
88dbf01a-d8b35dee.jpg,motion_blur,1,36.029462413557596,2.0,4.0,False,False
897223bc-6938f1ab.jpg,motion_blur,1,33.942059562768996,1.0,19.0,False,False
89b7454d-880eacbd.jpg,motion_blur,1,30.09238668318929,2.0,23.0,False,False
89e85e71-7dd0a7b6.jpg,motion_blur,1,33.067202079389006,3.0,14.0,False,False
8a4fbffe-47866ce9.jpg,motion_blur,1,32.81468896345564,1.0,,False,True
8a76c101-8bcefc32.jpg,motion_blur,1,35.61759974729103,,10.0,True,False
8b7ef6c4-6bbcf25f.jpg,motion_blur,1,32.29382733452348,17.0,39.0,False,False
8bac644e-e0437ead.jpg,motion_blur,1,35.65900971126106,,64.0,False,False
8c94c649-8ba62efa.jpg,motion_blur,1,33.75029715157001,23.0,34.0,False,False
8c9bbaa9-34934b66.jpg,motion_blur,1,37.14330424434763,4.0,1.0,False,False
0049e5b8-725e21a0.jpg,motion_blur,2,30.07517810446255,7.0,3.0,False,False
0081e27b-17bf4a9e.jpg,motion_blur,2,29.20823834673902,12.0,11.0,False,False
00beeb02-50440dcd.jpg,motion_blur,2,27.71726516058397,19.0,12.0,False,False
00d4b6b7-7d0a60bf.jpg,motion_blur,2,26.96693263673907,3.0,,False,True
01118704-2d838d7f.jpg,motion_blur,2,27.410760478137895,10.0,13.0,False,False
0115917e-14907a6a.jpg,motion_blur,2,29.14807828152313,14.0,5.0,False,False
02188a44-65ad27f3.jpg,motion_blur,2,27.96211279830687,10.0,,False,True
02494b7b-079febf8.jpg,motion_blur,2,28.61490809855145,30.0,20.0,False,False
029ffd50-dc944dba.jpg,motion_blur,2,26.63709691255059,6.0,40.0,False,False
0464a98b-860229d5.jpg,motion_blur,2,24.95822559098775,12.0,9.0,False,False
051aadb7-51aad566.jpg,motion_blur,2,31.268264345563082,0.0,15.0,False,False
