image,augmentation,level,snr_db,left_diff_px,right_diff_px,left_lost,right_lost
0e442b65-b17e0b50.jpg,motion_blur,1,35.77201479118404,2.0,30.0,False,False
0e5c7e92-0d9c60f0.jpg,motion_blur,1,32.029326888070706,31.0,15.0,False,False
0f837def-9646c091.jpg,motion_blur,1,34.048089211564445,18.0,1.0,False,False
0fba84f9-73b520ee.jpg,motion_blur,1,32.94523830806623,20.0,3.0,False,False
101a0964-930eae70.jpg,motion_blur,1,38.857908839730825,0.0,7.0,False,False
10389fe8-433c740c.jpg,motion_blur,1,29.41249097761794,74.0,11.0,False,False
10453a95-40759ac3.jpg,motion_blur,1,33.021293271105954,14.0,0.0,False,False
1072195f-0a161ade.jpg,motion_blur,1,33.00447727540886,2.0,24.0,False,False
1072195f-6cf88b25.jpg,motion_blur,1,35.93727356561993,1.0,8.0,False,False
11513e3d-150058c3.jpg,motion_blur,1,33.6060824921351,7.0,5.0,False,False
1189ae68-1a8ad3c6.jpg,motion_blur,1,35.598917114327776,19.0,45.0,False,False
12076ebb-c07285d7.jpg,motion_blur,1,31.06856360664663,36.0,2.0,False,False
125134e5-7dfc45b9.jpg,motion_blur,1,35.64153590930801,13.0,1.0,False,False
12ae9ab8-794f5adc.jpg,motion_blur,1,31.858657813776272,17.0,6.0,False,False
13f61134-50021e53.jpg,motion_blur,1,34.36856437957261,261.0,10.0,False,False
14eace5a-ddf3b303.jpg,motion_blur,1,38.365773260709936,6.0,2.0,False,False
1608cfe7-32da2c5d.jpg,motion_blur,1,31.552073835064785,4.0,13.0,False,False
162995f1-d2c7d259.jpg,motion_blur,1,36.31860653681632,157.0,15.0,False,False
16b0973f-c07b564a.jpg,motion_blur,1,35.14332475768904,41.0,8.0,False,False
1784d67b-6b223914.jpg,motion_blur,1,35.44102088555213,8.0,2.0,False,False
1784d67b-d76145ce.jpg,motion_blur,1,35.2031933982208,38.0,18.0,False,False
188c58f3-792afc71.jpg,motion_blur,1,32.6868765641445,6.0,131.0,False,False
193f7f3b-84bc7998.jpg,motion_blur,1,36.67302658718151,11.0,12.0,False,False
194058b0-ac0616a6.jpg,motion_blur,1,30.97650511973836,6.0,397.0,False,False
19e56249-09c4bbc6.jpg,motion_blur,1,35.20386880833836,0.0,14.0,False,False
1a71faae-d5f255fd.jpg,motion_blur,1,33.31561987088196,31.0,12.0,False,False
1a8992a7-da5a8510.jpg,motion_blur,1,37.942769040891065,43.0,21.0,False,False
1ac0178c-0b259360.jpg,motion_blur,1,38.21286573293505,631.0,2.0,False,False
1b30f76f-95aa8a06.jpg,motion_blur,1,35.618199342727195,1.0,8.0,False,False
1bda5a26-420ceea6.jpg,motion_blur,1,36.533839989522775,12.0,34.0,False,False
1bf7f3d2-15f95138.jpg,motion_blur,1,33.427215320785024,14.0,11.0,False,False
1c227a12-10e5552c.jpg,motion_blur,1,35.44415951521391,4.0,4.0,False,False
1c227a12-ec67af93.jpg,motion_blur,1,32.22122591584796,1.0,18.0,False,False
1c5e9657-2e2a2863.jpg,motion_blur,1,35.10189360128038,28.0,1.0,False,False
1cb2a89b-4594573e.jpg,motion_blur,1,32.77528090413865,6.0,19.0,False,False
1cf54809-c6daa5a9.jpg,motion_blur,1,27.370632400254085,10.0,3.0,False,False
1d5e05f8-5020f67d.jpg,motion_blur,1,29.872513072388355,5.0,5.0,False,False
1e57ae90-806bc767.jpg,motion_blur,1,36.695219489627945,21.0,1.0,False,False
1f959fdd-6ff63d34.jpg,motion_blur,1,31.55080022933237,2.0,36.0,False,False
1fa65acf-d43367bc.jpg,motion_blur,1,29.609779166409254,6.0,38.0,False,False
20cfadfa-47711496.jpg,motion_blur,1,35.43728060746335,2.0,21.0,False,False
20cfadfa-6f87fdc1.jpg,motion_blur,1,38.47050112599679,8.0,1.0,False,False
225a1858-0e3a4b04.jpg,motion_blur,1,32.82828402546218,50.0,1.0,False,False
22be2f14-59fbdca0.jpg,motion_blur,1,33.22401211485073,9.0,5.0,False,False
23333f35-0cbc3f0f.jpg,motion_blur,1,32.4674572667337,42.0,16.0,False,False
23df146f-64b50e4c.jpg,motion_blur,1,35.278629971126975,0.0,18.0,False,False
24392d7c-998011c2.jpg,motion_blur,1,33.76383345404567,11.0,99.0,False,False
250e7595-b14da270.jpg,motion_blur,1,29.142458032329586,9.0,2.0,False,False
26190b83-39ccb412.jpg,motion_blur,1,31.459940926575705,4.0,10.0,False,False
272d52f6-8aac36b3.jpg,motion_blur,1,29.94777892149361,42.0,10.0,False,False
2752681a-e813599a.jpg,motion_blur,1,33.58290102636235,19.0,34.0,False,False
27645526-f038b033.jpg,motion_blur,1,26.989204722591108,4.0,293.0,False,False
2773af6f-23e23a6b.jpg,motion_blur,1,31.55874166827875,2.0,60.0,False,False
28faf684-03ef4c6e.jpg,motion_blur,1,37.226655294101825,1.0,0.0,False,False
292720ee-d847ee69.jpg,motion_blur,1,41.66910148492575,15.0,3.0,False,False
2b54fe2d-c5b810e6.jpg,motion_blur,1,30.581218566971398,18.0,10.0,False,False
2b605c48-8dfe352b.jpg,motion_blur,1,32.051563373761276,28.0,24.0,False,False
2beccce2-354608e2.jpg,motion_blur,1,33.15899016219457,14.0,57.0,False,False
2c87e51d-aa7a8031.jpg,motion_blur,1,39.68642063374211,16.0,90.0,False,False
2ce0b449-e818dc97.jpg,motion_blur,1,36.27713288246476,8.0,13.0,False,False
2cf976a2-479cd46b.jpg,motion_blur,1,29.4490317589484,18.0,8.0,False,False
2e2fae77-b7497ca0.jpg,motion_blur,1,27.35187160796468,4.0,19.0,False,False
2ead8042-2493c03f.jpg,motion_blur,1,33.83911333417507,0.0,48.0,False,False
2f1864c1-1a17d11c.jpg,motion_blur,1,29.083509418278002,1.0,8.0,False,False
2f879dc0-b09e4824.jpg,motion_blur,1,30.66022951933966,11.0,24.0,False,False
2fc9ad1e-ee4c9e43.jpg,motion_blur,1,36.657332863782564,64.0,11.0,False,False
3050b249-0ffbd6ec.jpg,motion_blur,1,36.59607845308211,5.0,58.0,False,False
314cc010-3eab5c90.jpg,motion_blur,1,35.69727260015635,47.0,0.0,False,False
31765c6b-90b0d612.jpg,motion_blur,1,33.24233224197231,10.0,0.0,False,False
31cf6eba-5c84c636.jpg,motion_blur,1,29.06741580905858,16.0,11.0,False,False
32de2244-122f1783.jpg,motion_blur,1,37.10050209973631,1.0,1.0,False,False
33420085-32996107.jpg,motion_blur,1,39.92751856958463,4.0,3.0,False,False
3430a5e6-00ec38d2.jpg,motion_blur,1,24.988004885242958,9.0,13.0,False,False
35eb46d0-8f7e28a0.jpg,motion_blur,1,38.494282659964554,5.0,4.0,False,False
3735fc3d-69d8b80c.jpg,motion_blur,1,33.049863199047124,25.0,22.0,False,False
3740cd4f-ff1d423d.jpg,motion_blur,1,32.65353200645957,80.0,2.0,False,False
375abba2-9f2ed56c.jpg,motion_blur,1,33.692156718234244,10.0,24.0,False,False
37723e55-31730cf5.jpg,motion_blur,1,30.71628412822126,35.0,8.0,False,False
380a3f8e-ba4f0def.jpg,motion_blur,1,36.5681848756297,3.0,8.0,False,False
385b0f61-1aee12ef.jpg,motion_blur,1,31.792120415998998,33.0,5.0,False,False
3865fea7-b4fe472d.jpg,motion_blur,1,33.63324445275218,24.0,17.0,False,False
38e561dd-8ea8ae2d.jpg,motion_blur,1,32.630932136004205,14.0,4.0,False,False
38ed8d8d-93c48de2.jpg,motion_blur,1,35.31572152310728,20.0,146.0,False,False
38ed8d8d-b1c230ef.jpg,motion_blur,1,35.323189983550236,13.0,9.0,False,False
38ed8d8d-fa50400c.jpg,motion_blur,1,35.83202421364072,1.0,6.0,False,False
3900ad8c-8834019f.jpg,motion_blur,1,34.52587651994261,,19.0,False,False
39ddb110-04604b9c.jpg,motion_blur,1,29.487160795335633,0.0,2.0,False,False
39fc6d1c-6155351d.jpg,motion_blur,1,36.66080995142967,,3.0,False,False
3a278d39-b92df256.jpg,motion_blur,1,32.98120246302599,5.0,4.0,False,False
3a3407a2-df8ea956.jpg,motion_blur,1,30.77111169710879,13.0,1.0,False,False
3ad0c4a7-2a3d544e.jpg,motion_blur,1,31.2616250276886,32.0,11.0,False,False
3b1e1bc1-ee64e36e.jpg,motion_blur,1,27.725748563441684,13.0,13.0,False,False
3b44ef5a-c09e8479.jpg,motion_blur,1,31.349917326373497,169.0,45.0,False,False
3b563c5e-0102edaf.jpg,motion_blur,1,36.57884283387594,2.0,4.0,False,False
3b9716a6-d2566395.jpg,motion_blur,1,33.72282944002853,33.0,3.0,False,False
3c0bbdc2-79baffce.jpg,motion_blur,1,38.64743424147217,26.0,9.0,False,False
3c5752b6-9c0bdf98.jpg,motion_blur,1,28.425528310827968,100.0,119.0,False,False
3c95ae26-68abac3f.jpg,motion_blur,1,32.946907117542864,3.0,17.0,False,False
3e0f1745-a95a63ad.jpg,motion_blur,1,33.411389312567664,18.0,10.0,False,False
3f4eb6a6-9eee52f9.jpg,motion_blur,1,33.62795349356559,35.0,75.0,False,False
3f85a987-1ef4053b.jpg,motion_blur,1,34.75877891143551,1.0,65.0,False,False
3fe1feaa-10126fec.jpg,motion_blur,1,31.852847166415977,34.0,212.0,False,False
3ffdaa26-b394f6f8.jpg,motion_blur,1,29.923425213177307,,17.0,False,False
4027c10d-41d54e9b.jpg,motion_blur,1,36.73773168778308,2.0,1.0,False,False
428e99ea-4166e549.jpg,motion_blur,1,36.31229307263713,7.0,7.0,False,False
42e0dd11-74b81997.jpg,motion_blur,1,41.03265547012757,0.0,26.0,False,False
430395d1-931c959e.jpg,motion_blur,1,30.743152435105785,4.0,,False,False
43126e0d-495d04a5.jpg,motion_blur,1,37.99836134859338,9.0,0.0,False,False
43126e0d-cce96832.jpg,motion_blur,1,35.622614101827196,20.0,58.0,False,False
432f9e20-83a0d96c.jpg,motion_blur,1,32.63577973323078,0.0,0.0,False,False
43c7ed5c-b0690325.jpg,motion_blur,1,33.685837072982316,1.0,51.0,False,False
44cc16d9-d2e06fd6.jpg,motion_blur,1,29.771373660254923,0.0,2.0,False,False
45bafa98-1ee18a2f.jpg,motion_blur,1,35.40926490974951,2.0,39.0,False,False
46d048a1-8f7f385c.jpg,motion_blur,1,35.03268744638813,0.0,46.0,False,False
46f76df9-8bf77914.jpg,motion_blur,1,33.37668195038922,1.0,71.0,False,False
480263a0-5aad7ae9.jpg,motion_blur,1,26.759597045091837,18.0,36.0,False,False
488480d6-b94cf415.jpg,motion_blur,1,31.28403870294436,2.0,7.0,False,False
48ed707e-5062e4c3.jpg,motion_blur,1,32.56556195302292,4.0,17.0,False,False
4a289ff2-7da7feb6.jpg,motion_blur,1,33.69319190093394,,58.0,True,False
4a31f3e3-ac7ed780.jpg,motion_blur,1,34.06174688735522,11.0,11.0,False,False
4b2e1dde-65b54419.jpg,motion_blur,1,32.78060161017771,20.0,11.0,False,False
4d4a590b-4332c5ab.jpg,motion_blur,1,42.30681796068461,8.0,1.0,False,False
5069db50-52f5af30.jpg,motion_blur,1,42.48242460268229,2.0,2.0,False,False
50866f46-30d1f303.jpg,motion_blur,1,30.532083065052895,15.0,12.0,False,False
50b115d6-4b08a666.jpg,motion_blur,1,30.262818808083246,3.0,0.0,False,False
50b2e757-6c7d0f63.jpg,motion_blur,1,32.545928629791185,12.0,28.0,False,False
50d0fd05-8db58ebd.jpg,motion_blur,1,37.271500071594794,1.0,91.0,False,False
510671e9-603795e0.jpg,motion_blur,1,29.770395600014766,38.0,71.0,False,False
514a6d58-0790e0cd.jpg,motion_blur,1,35.09388301842107,0.0,5.0,False,False
5150bb50-300d52ce.jpg,motion_blur,1,33.71784966180026,7.0,21.0,False,False
52799e9e-8c8673f3.jpg,motion_blur,1,33.93734862676835,11.0,3.0,False,False
52bda346-fd8ac6e7.jpg,motion_blur,1,36.26040320728812,2.0,79.0,False,False
534418ba-ee05398f.jpg,motion_blur,1,35.09920486196191,9.0,223.0,False,False
54360b72-e00a3f70.jpg,motion_blur,1,30.49255705522139,50.0,6.0,False,False
554d7cd5-a32486dd.jpg,motion_blur,1,36.33381186326345,0.0,8.0,False,False
559fed19-7893646f.jpg,motion_blur,1,32.160488145686315,3.0,42.0,False,False
57165857-e4d4a47f.jpg,motion_blur,1,35.62818739066067,32.0,1.0,False,False
5795bfe7-a599384a.jpg,motion_blur,1,31.80526831619388,6.0,3.0,False,False
57ac74e2-e86131f1.jpg,motion_blur,1,35.041789428270135,6.0,29.0,False,False
57b495f2-6da6b1e5.jpg,motion_blur,1,41.48850583313764,0.0,54.0,False,False
585443c8-2621a6b1.jpg,motion_blur,1,35.77995180598269,7.0,56.0,False,False
5877b384-2545daf4.jpg,motion_blur,1,30.38214220914273,1.0,16.0,False,False
587bb1bf-1aa00fe5.jpg,motion_blur,1,35.479406283227966,24.0,2.0,False,False
5995c288-2d152172.jpg,motion_blur,1,31.641646543910355,10.0,,False,False
59cde7c7-344bffb1.jpg,motion_blur,1,35.56962093627125,24.0,79.0,False,False
5a8f9b5d-1fdfd2d4.jpg,motion_blur,1,34.04397722262842,3.0,10.0,False,False
5ae83f9c-da990b49.jpg,motion_blur,1,31.837241497370318,3.0,2.0,False,False
5b2b4881-67a6cb87.jpg,motion_blur,1,34.34303426019496,27.0,10.0,False,False
5b2fd56a-37759b05.jpg,motion_blur,1,37.3175419507865,34.0,2.0,False,False
5b4b0b07-2fb56b82.jpg,motion_blur,1,29.870036540356317,1.0,5.0,False,False
5bc44a50-c371c4d0.jpg,motion_blur,1,26.739490305795314,26.0,1.0,False,False
5c4004b7-bf3b7941.jpg,motion_blur,1,35.470084054785,21.0,10.0,False,False
5c534f5f-a76c7f4b.jpg,motion_blur,1,35.37072047439989,15.0,1.0,False,False
5c5dc708-35460444.jpg,motion_blur,1,32.68971513933725,39.0,11.0,False,False
5da6c6b6-76c54605.jpg,motion_blur,1,33.537971357261725,5.0,4.0,False,False
5dc5141c-5890b5b1.jpg,motion_blur,1,37.716339796981075,11.0,4.0,False,False
5dd831da-bd00cf03.jpg,motion_blur,1,31.465540671823334,3.0,2.0,False,False
5dfb063f-7bd23d5c.jpg,motion_blur,1,36.7714214102365,11.0,4.0,False,False
5e0b701e-d443d8c2.jpg,motion_blur,1,31.925560960449566,128.0,5.0,False,False
5e26f49d-0bc53c7e.jpg,motion_blur,1,40.23725520866002,9.0,13.0,False,False
5e26f49d-9271bf00.jpg,motion_blur,1,33.09523868587494,7.0,1.0,False,False
5e625ec3-7b4fc682.jpg,motion_blur,1,39.53633790774158,2.0,3.0,False,False
5f9387ff-330136ae.jpg,motion_blur,1,33.24546812447534,1.0,37.0,False,False
5fa17a25-88b8e6b9.jpg,motion_blur,1,38.555228717439086,0.0,4.0,False,False
5fa422e1-2d8dd765.jpg,motion_blur,1,33.376924411398434,8.0,1.0,False,False
5fb2a702-f56a339c.jpg,motion_blur,1,34.465516257025804,19.0,57.0,False,False
6011831b-0992e205.jpg,motion_blur,1,31.41433374177015,8.0,5.0,False,False
60137cc0-428b8f5b.jpg,motion_blur,1,29.316229971861357,27.0,12.0,False,False
604b5b3e-3c2e6b6b.jpg,motion_blur,1,31.87188748719015,22.0,7.0,False,False
6092f5a2-424550ba.jpg,motion_blur,1,34.910173693779875,33.0,1.0,False,False
60ba25dd-6c0df417.jpg,motion_blur,1,35.35321148463567,7.0,2.0,False,False
60c678e7-4813ae0f.jpg,motion_blur,1,28.33737810820213,34.0,36.0,False,False
614ecada-16b0f8b6.jpg,motion_blur,1,33.65199056177205,22.0,5.0,False,False
61e4ad87-53ceb455.jpg,motion_blur,1,36.14925853404923,14.0,21.0,False,False
6240d7b3-b51b5788.jpg,motion_blur,1,34.307281532203774,14.0,20.0,False,False
62aefb36-b685117f.jpg,motion_blur,1,34.387648926464834,7.0,1.0,False,False
634c1785-3bb9a8a2.jpg,motion_blur,1,40.49088557360486,1.0,9.0,False,False
634c1785-aeb1652f.jpg,motion_blur,1,38.54420997795274,111.0,3.0,False,False
63f73472-028615f1.jpg,motion_blur,1,34.34384464705816,94.0,6.0,False,False
6485ad0a-245d1600.jpg,motion_blur,1,36.12506628230402,5.0,6.0,False,False
648dc925-e359dbec.jpg,motion_blur,1,39.281963979252865,6.0,17.0,False,False
65edc5a1-f309fed7.jpg,motion_blur,1,34.2821086351651,10.0,5.0,False,False
661381d9-1114a810.jpg,motion_blur,1,31.12761459468434,4.0,31.0,False,False
664cb246-f84cfaf4.jpg,motion_blur,1,29.62066869402718,1.0,4.0,False,False
675cf8fa-4b1ce8b9.jpg,motion_blur,1,30.6476212997778,3.0,132.0,False,False
67faeadf-eb09a636.jpg,motion_blur,1,36.79065679627156,2.0,7.0,False,False
691be377-5dbc29ee.jpg,motion_blur,1,36.59344301628822,6.0,5.0,False,False
692f1303-05178963.jpg,motion_blur,1,33.30250829573174,33.0,5.0,False,False
692f9b08-bdbbd729.jpg,motion_blur,1,38.47069612032161,1.0,7.0,False,False
69bfbe31-5ee2a642.jpg,motion_blur,1,30.62232090465351,16.0,22.0,False,False
69cf7667-68f59649.jpg,motion_blur,1,33.060367531118665,3.0,8.0,False,False
69cf7667-7eb40860.jpg,motion_blur,1,33.734770037696634,1.0,10.0,False,False
6a44fb9a-05a3dd18.jpg,motion_blur,1,34.02387410663964,6.0,22.0,False,False
6a793e80-4f5e207f.jpg,motion_blur,1,38.16897758837789,12.0,17.0,False,False
6a82c0d6-b31f6b90.jpg,motion_blur,1,35.72098099136586,1.0,13.0,False,False
6a8d218d-14e4fa28.jpg,motion_blur,1,36.98698942560244,6.0,4.0,False,False
6ad110c3-789e7724.jpg,motion_blur,1,29.89900965067545,13.0,20.0,False,False
6b15392a-3a1699fd.jpg,motion_blur,1,31.86589050076146,33.0,5.0,False,False
6b784eee-0a5a2c89.jpg,motion_blur,1,32.54962827473815,10.0,2.0,False,False
6bb5a881-15e5c2c4.jpg,motion_blur,1,36.897281503464846,17.0,1.0,False,False
6bd41587-d65ba5b4.jpg,motion_blur,1,34.28191287868288,4.0,5.0,False,False
6d0d7bef-fb11b6e1.jpg,motion_blur,1,39.2930386895221,4.0,8.0,False,False
6d57736c-a35808b9.jpg,motion_blur,1,39.34010592629243,1.0,74.0,False,False
6d8a6d94-00a7ad92.jpg,motion_blur,1,36.69030488999323,7.0,1.0,False,False
6eeed3fa-87a1b0c9.jpg,motion_blur,1,36.863782876755955,45.0,18.0,False,False
701992bd-8a457895.jpg,motion_blur,1,36.5921470376741,0.0,14.0,False,False
7171644d-4e74752e.jpg,motion_blur,1,31.62072281486987,0.0,13.0,False,False
7171644d-ee92c71e.jpg,motion_blur,1,35.01041216215101,3.0,15.0,False,False
72f22fa5-8af4615c.jpg,motion_blur,1,30.901562405797165,39.0,6.0,False,False
72fd00fe-aeadfc89.jpg,motion_blur,1,40.58610265058776,35.0,4.0,False,False
730c67a5-563e9b1f.jpg,motion_blur,1,37.794561140366845,21.0,157.0,False,False
738a2bcd-7a6fde0d.jpg,motion_blur,1,37.87335719674569,2.0,153.0,False,False
73aff960-d46366ec.jpg,motion_blur,1,33.113957822930566,25.0,1.0,False,False
73d338d6-edf0b3db.jpg,motion_blur,1,39.02131656626087,10.0,80.0,False,False
75ad1fff-77299093.jpg,motion_blur,1,33.77492978547642,22.0,24.0,False,False
75f5f52c-6b67e736.jpg,motion_blur,1,30.002422505355135,4.0,1.0,False,False
777005a8-14c739ad.jpg,motion_blur,1,36.82022241307827,24.0,86.0,False,False
7771e03b-832e52c0.jpg,motion_blur,1,35.92510510011725,34.0,57.0,False,False
7771e03b-a8f9d50c.jpg,motion_blur,1,30.987037912716193,122.0,18.0,False,False
7797fea2-c37f9856.jpg,motion_blur,1,32.0171909926251,5.0,20.0,False,False
77bdbeb0-edb0613f.jpg,motion_blur,1,37.118381208635306,15.0,18.0,False,False
77dca577-16a39ea0.jpg,motion_blur,1,32.35308785802542,3.0,17.0,False,False
77f810c4-43a39c1f.jpg,motion_blur,1,33.53058729731093,2.0,10.0,False,False
7814206e-8e991d51.jpg,motion_blur,1,37.75675394069399,105.0,6.0,False,False
7814206e-ea2508d0.jpg,motion_blur,1,39.436098526810085,2.0,22.0,False,False
79e177bc-4d5d3acc.jpg,motion_blur,1,31.59044663305188,1.0,2.0,False,False
7aa4ff0f-9d28d8a4.jpg,motion_blur,1,35.44680503351281,3.0,7.0,False,False
7ad1174c-373265eb.jpg,motion_blur,1,32.97925078655661,,,True,True
7b268b98-e0ec16c3.jpg,motion_blur,1,35.25872249742746,4.0,6.0,False,False
7c5a2048-332896ea.jpg,motion_blur,1,32.8228137331171,1.0,0.0,False,False
7c5d50c5-7292de37.jpg,motion_blur,1,35.085484172490546,9.0,6.0,False,False
7d1fe115-936a2f47.jpg,motion_blur,1,37.28036593303748,18.0,30.0,False,False
7dc2914d-a20a969a.jpg,motion_blur,1,39.53249550903451,0.0,1.0,False,False
7e4ab78b-4a62c63e.jpg,motion_blur,1,34.57073137057327,6.0,3.0,False,False
7e590c49-93f03732.jpg,motion_blur,1,30.368379653748896,219.0,3.0,False,False
7ed57d0a-d7bcc13d.jpg,motion_blur,1,30.783909764951517,13.0,8.0,False,False
7f0ef682-c93899df.jpg,motion_blur,1,33.899835463850735,6.0,106.0,False,False
7f4ac354-777de900.jpg,motion_blur,1,30.859864090560713,13.0,17.0,False,False
7f9bdf0d-c0e0061f.jpg,motion_blur,1,29.51517557843931,32.0,20.0,False,False
7fd14da9-a855494b.jpg,motion_blur,1,40.100057689871484,4.0,253.0,False,False
801bff84-a72998c7.jpg,motion_blur,1,30.182952247335827,4.0,23.0,False,False
8073de38-f7eab6ec.jpg,motion_blur,1,33.144200673526534,9.0,26.0,False,False
8082ea05-1a7bcd47.jpg,motion_blur,1,32.362290047667614,6.0,7.0,False,False
80ecebc0-ca9605f4.jpg,motion_blur,1,41.91225969812746,31.0,4.0,False,False
81ec3b39-1951f79e.jpg,motion_blur,1,34.65382766297344,5.0,21.0,False,False
82b14c0c-79b99258.jpg,motion_blur,1,30.269027918327602,10.0,10.0,False,False
82b5fc3b-90cadd1b.jpg,motion_blur,1,30.2010054419437,0.0,13.0,False,False
82f03471-8e304dd5.jpg,motion_blur,1,32.95139674043173,103.0,11.0,False,False
836fa13a-d6058a12.jpg,motion_blur,1,38.997748776858565,11.0,48.0,False,False
84fb3f59-7d5d1fa4.jpg,motion_blur,1,32.08782241920111,144.0,36.0,False,False
8542b4da-7795bcfd.jpg,motion_blur,1,40.7949374700486,4.0,19.0,False,False
85f3f250-1fef85ac.jpg,motion_blur,1,32.0671522364506,9.0,1.0,False,False
87ca2979-d5158824.jpg,motion_blur,1,33.38084115487717,13.0,2.0,False,False
889b7dda-77f16103.jpg,motion_blur,1,30.83885965907796,10.0,1.0,False,False
88dbf01a-d8b35dee.jpg,motion_blur,1,36.029462413557596,12.0,30.0,False,False
897223bc-6938f1ab.jpg,motion_blur,1,33.942059562768996,99.0,8.0,False,False
89b7454d-880eacbd.jpg,motion_blur,1,30.09238668318929,4.0,4.0,False,False
89e85e71-7dd0a7b6.jpg,motion_blur,1,33.067202079389006,5.0,31.0,False,False
8a4fbffe-47866ce9.jpg,motion_blur,1,32.81468896345564,11.0,4.0,False,False
8a76c101-8bcefc32.jpg,motion_blur,1,35.61759974729103,4.0,4.0,False,False
8b7ef6c4-6bbcf25f.jpg,motion_blur,1,32.29382733452348,16.0,30.0,False,False
8bac644e-e0437ead.jpg,motion_blur,1,35.65900971126106,,104.0,False,False
8c94c649-8ba62efa.jpg,motion_blur,1,33.75029715157001,17.0,72.0,False,False
8c9bbaa9-34934b66.jpg,motion_blur,1,37.14330424434763,17.0,41.0,False,False
0049e5b8-725e21a0.jpg,motion_blur,2,30.07517810446255,4.0,12.0,False,False
0081e27b-17bf4a9e.jpg,motion_blur,2,29.20823834673902,7.0,4.0,False,False
00beeb02-50440dcd.jpg,motion_blur,2,27.71726516058397,10.0,21.0,False,False
00d4b6b7-7d0a60bf.jpg,motion_blur,2,26.96693263673907,6.0,6.0,False,False
01118704-2d838d7f.jpg,motion_blur,2,27.410760478137895,4.0,10.0,False,False
0115917e-14907a6a.jpg,motion_blur,2,29.14807828152313,13.0,3.0,False,False
02188a44-65ad27f3.jpg,motion_blur,2,27.96211279830687,20.0,,False,True
02494b7b-079febf8.jpg,motion_blur,2,28.61490809855145,31.0,4.0,False,False
029ffd50-dc944dba.jpg,motion_blur,2,26.63709691255059,17.0,9.0,False,False
0464a98b-860229d5.jpg,motion_blur,2,24.95822559098775,37.0,14.0,False,False
