augmentation,level,matched_recall,retention_ratio,mean_iou_matched,snr_db
low_light,1,0.9183055791350071,0.9568651270352142,0.954931212410088,9.537595093070063
low_light,2,0.030015036093332795,0.030015036093332795,0.8656618362855075,0.18196542872583293
motion_blur,1,0.9761345900203366,1.0175055816660534,0.9738695785764615,32.09447803197614
motion_blur,2,0.43894797608840913,0.5140120119232918,0.8493946543203793,18.991621851609732
rain,1,0.8340254541389803,0.8862898765835902,0.9357496258993216,21.875218865948774
rain,2,0.5254724987090049,0.59386578080219,0.8643357953392802,3.5690897333928584
