img1,img2,method,n_keypoints_img1,n_keypoints_img2,n_good_matches,n_inliers,inlier_ratio,match_ratio,avg_match_distance,detect_time_sec,match_time_sec,visualization_path,augmentation,level,snr_db,match_ratio_vs_baseline
00e9be89-00001140.jpg,00e9be89-00001150.jpg,orb,2000,2000,62,40,0.6452,0.031,36.0645,0.039,0.0503,,motion_blur,1,35.94780509172962,0.031
00e9be89-00001150.jpg,00e9be89-00001155.jpg,orb,2000,2000,103,70,0.6796,0.0515,34.9029,0.035,0.0245,,motion_blur,1,37.63478172910556,0.0515
00e9be89-00001155.jpg,00e9be89-00001160.jpg,orb,2000,2000,90,55,0.6111,0.045,33.1222,0.0191,0.0604,,motion_blur,1,38.24528271432659,0.045
00e9be89-00001160.jpg,00e9be89-00001165.jpg,orb,2000,2000,20,13,0.65,0.01,36.05,0.0389,0.0482,,motion_blur,1,38.23340171594944,0.01
00e9be89-00001165.jpg,00e9be89-00001170.jpg,orb,2000,2000,57,33,0.5789,0.0285,39.1053,0.0307,0.0476,,motion_blur,1,37.667915104409005,0.0285
00e9be89-00001170.jpg,00e9be89-00001175.jpg,orb,2000,2000,38,20,0.5263,0.019,38.1579,0.0763,0.0463,,motion_blur,1,37.40856406411894,0.019
00e9be89-00001175.jpg,00e9be89-00001180.jpg,orb,2000,2000,86,48,0.5581,0.043,39.1628,0.0384,0.0528,,motion_blur,1,37.20908622582529,0.043
00e9be89-00001180.jpg,00e9be89-00001185.jpg,orb,2000,2000,45,29,0.6444,0.0225,42.2,0.0621,0.0519,,motion_blur,1,36.188056118592414,0.0225
00e9be89-00001185.jpg,00e9be89-00001190.jpg,orb,2000,2000,14,6,0.4286,0.007,39.0,0.0668,0.0401,,motion_blur,1,35.235162298507845,0.007
00e9be89-00001190.jpg,00e9be89-00001195.jpg,orb,2000,2000,15,3,0.2,0.0075,44.1333,0.0365,0.0519,,motion_blur,1,33.50160792462832,0.0075
00e9be89-00001195.jpg,00e9be89-00001200.jpg,orb,2000,2000,19,5,0.2632,0.0095,38.8421,0.0278,0.0246,,motion_blur,1,36.14840030362143,0.009562154001006542
00e9be89-00001200.jpg,00e9be89-00001205.jpg,orb,2000,2000,28,13,0.4643,0.014,36.9286,0.0241,0.052,,motion_blur,1,42.925055882022846,0.014091595369904378
00e9be89-00001205.jpg,00e9be89-00001210.jpg,orb,2000,2000,16,6,0.375,0.008,42.0625,0.0703,0.047,,motion_blur,1,43.59796196178517,0.008016032064128256
00e9be89-00001210.jpg,00e9be89-00001215.jpg,orb,2000,2000,50,26,0.52,0.025,40.42,0.0645,0.0296,,motion_blur,1,40.903548049426846,0.025
00e9be89-00001215.jpg,00e9be89-00001220.jpg,orb,2000,2000,13,5,0.3846,0.0065,45.0769,0.0691,0.044,,motion_blur,1,36.02140625025132,0.0065
00e9be89-00001220.jpg,00e9be89-00001225.jpg,orb,2000,2000,24,9,0.375,0.012,44.875,0.0487,0.05,,motion_blur,1,34.79686142413934,0.012
00e9be89-00001225.jpg,00e9be89-00001230.jpg,orb,2000,2000,18,7,0.3889,0.009,41.0,0.0954,0.0259,,motion_blur,1,37.85605369322791,0.009
00e9be89-00001230.jpg,00e9be89-00001240.jpg,orb,2000,1849,51,40,0.7843,0.0276,33.0196,0.0729,0.0457,,motion_blur,1,40.37542318133893,0.028037383177570093
00e9be89-00001240.jpg,00e9be89-00001245.jpg,orb,1849,2000,30,17,0.5667,0.0162,39.5,0.1024,0.0235,,motion_blur,1,38.56611417533655,0.016492578339747113
00e9be89-00001245.jpg,00e9be89-00001250.jpg,orb,2000,2000,20,7,0.35,0.01,46.35,0.0513,0.0463,,motion_blur,1,36.33051992587045,0.01
00e9be89-00001250.jpg,00e9be89-00001255.jpg,orb,2000,2000,38,20,0.5263,0.019,37.5,0.1112,0.0264,,motion_blur,1,37.52781234702008,0.019
00e9be89-00001255.jpg,00e9be89-00001260.jpg,orb,2000,2000,35,30,0.8571,0.0175,36.7429,0.1831,0.0276,,motion_blur,1,36.032222680220656,0.0175
00e9be89-00001260.jpg,00e9be89-00001265.jpg,orb,2000,2000,36,24,0.6667,0.018,38.3333,0.0843,0.0482,,motion_blur,1,34.22407903596272,0.018
00e9be89-00001265.jpg,00e9be89-00001270.jpg,orb,2000,2000,12,4,0.3333,0.006,46.9167,0.0739,0.0465,,motion_blur,1,32.139818545220194,0.006
00e9be89-00001270.jpg,00e9be89-00001275.jpg,orb,2000,2000,9,5,0.5556,0.0045,39.7778,0.104,0.021,,motion_blur,1,31.50153195966538,0.0045
00e9be89-00001275.jpg,00e9be89-00001280.jpg,orb,2000,2000,10,6,0.6,0.005,44.6,0.113,0.0249,,motion_blur,1,30.00983267973561,0.005
00e9be89-00001280.jpg,00e9be89-00001285.jpg,orb,2000,2000,8,4,0.5,0.004,40.125,0.0834,0.0458,,motion_blur,1,29.267411284708043,0.004
00e9be89-00001285.jpg,00e9be89-00001290.jpg,orb,2000,2000,7,4,0.5714,0.0035,41.2857,0.1086,0.0301,,motion_blur,1,31.750605489554268,0.0035
00e9be89-00001290.jpg,00e9be89-00001295.jpg,orb,2000,2000,12,5,0.4167,0.006,44.8333,0.1008,0.0266,,motion_blur,1,32.68779229307218,0.006
00e9be89-00001295.jpg,00e9be89-00001305.jpg,orb,2000,2000,11,5,0.4545,0.0055,44.5455,0.0512,0.0456,,motion_blur,1,31.012815011601383,0.0055
00e9be89-00001305.jpg,00e9be89-00001310.jpg,orb,2000,2000,13,5,0.3846,0.0065,47.0769,0.1101,0.0455,,motion_blur,1,28.283076718926505,0.0065
00e9be89-00001310.jpg,00e9be89-00001315.jpg,orb,2000,2000,8,4,0.5,0.004,41.5,0.1071,0.0329,,motion_blur,1,30.59256996761973,0.004
00e9be89-00001315.jpg,00e9be89-00001325.jpg,orb,2000,2000,42,8,0.1905,0.021,36.0,0.1069,0.0201,,motion_blur,1,34.21334674746742,0.021
00e9be89-00001325.jpg,00e9be89-00001330.jpg,orb,2000,2000,32,9,0.2812,0.016,35.6875,0.0998,0.0301,,motion_blur,1,33.58190581882269,0.016
00e9be89-00001330.jpg,00e9be89-00001335.jpg,orb,2000,2000,12,5,0.4167,0.006,39.6667,0.0803,0.0259,,motion_blur,1,34.32954682260505,0.006
00e9be89-00001335.jpg,00e9be89-00001340.jpg,orb,2000,2000,31,9,0.2903,0.0155,41.9355,0.0783,0.0341,,motion_blur,1,35.24597604194824,0.0155
00e9be89-00001340.jpg,00e9be89-00001345.jpg,orb,2000,2000,9,5,0.5556,0.0045,45.5556,0.0808,0.0225,,motion_blur,1,36.481667904495495,0.0045
00e9be89-00001345.jpg,00e9be89-00001350.jpg,orb,2000,2000,14,6,0.4286,0.007,43.9286,0.0983,0.0324,,motion_blur,1,37.13139017807544,0.007
00e9be89-00001350.jpg,00e9be89-00001355.jpg,orb,2000,2000,18,10,0.5556,0.009,40.7222,0.1319,0.0201,,motion_blur,1,36.41729153077991,0.009
00e9be89-00001355.jpg,00e9be89-00001360.jpg,orb,2000,2000,23,9,0.3913,0.0115,43.7391,0.0818,0.0514,,motion_blur,1,35.62563939887167,0.0115
00e9be89-00001360.jpg,00e9be89-00001365.jpg,orb,2000,2000,25,10,0.4,0.0125,38.12,0.076,0.0292,,motion_blur,1,35.523783595481774,0.0125
00e9be89-00001365.jpg,00e9be89-00001370.jpg,orb,2000,2000,45,24,0.5333,0.0225,36.4444,0.08,0.0213,,motion_blur,1,35.07020857923193,0.0225
00e9be89-00001370.jpg,00e9be89-00001375.jpg,orb,2000,2000,250,115,0.46,0.125,33.256,0.1008,0.0314,,motion_blur,1,38.502110551643,0.125
00e9be89-00001375.jpg,00e9be89-00001380.jpg,orb,2000,2000,312,140,0.4487,0.156,31.5321,0.0731,0.047,,motion_blur,1,42.98573882266587,0.156
00e9be89-00001380.jpg,00e9be89-00001385.jpg,orb,2000,2000,301,169,0.5615,0.1505,30.4551,0.0714,0.0416,,motion_blur,1,43.19933939607808,0.1505
00e9be89-00001385.jpg,00e9be89-00001390.jpg,orb,2000,2000,65,41,0.6308,0.0325,31.7846,0.0775,0.046,,motion_blur,1,42.69272429722118,0.0325
00e9be89-00001390.jpg,00e9be89-00001395.jpg,orb,2000,2000,81,57,0.7037,0.0405,30.321,0.0911,0.0255,,motion_blur,1,42.49171362660795,0.0405
00e9be89-00001395.jpg,00e9be89-00001400.jpg,orb,2000,2000,138,59,0.4275,0.069,31.1594,0.1126,0.0363,,motion_blur,1,42.711779635115846,0.069
00e9be89-00001400.jpg,00e9be89-00001405.jpg,orb,2000,2000,141,59,0.4184,0.0705,30.3333,0.1024,0.0247,,motion_blur,1,42.32548008277557,0.0705
00e9be89-00001405.jpg,00e9be89-00001410.jpg,orb,2000,2000,138,61,0.442,0.069,30.2029,0.0835,0.0505,,motion_blur,1,42.05118984379238,0.069
00e9be89-00001410.jpg,00e9be89-00001415.jpg,orb,2000,2000,214,68,0.3178,0.107,31.0327,0.0821,0.0223,,motion_blur,1,41.9257849278178,0.107
00e9be89-00001415.jpg,00e9be89-00001420.jpg,orb,2000,2000,109,43,0.3945,0.0545,32.7706,0.0997,0.0296,,motion_blur,1,41.59064973086653,0.0545
00e9be89-00001420.jpg,00e9be89-00001425.jpg,orb,2000,2000,119,51,0.4286,0.0595,30.0588,0.1011,0.0264,,motion_blur,1,41.47346776090015,0.0595
00e9be89-00001425.jpg,00e9be89-00001430.jpg,orb,2000,2000,172,84,0.4884,0.086,32.4942,0.0684,0.0458,,motion_blur,1,41.58116101541104,0.086
00e9be89-00001430.jpg,00e9be89-00001440.jpg,orb,2000,2000,25,10,0.4,0.0125,42.96,0.1021,0.0226,,motion_blur,1,40.659848963322034,0.0125
00e9be89-00001440.jpg,00e9be89-00001445.jpg,orb,2000,2000,96,43,0.4479,0.048,31.6354,0.0803,0.0198,,motion_blur,1,38.82153174680859,0.048
00e9be89-00001445.jpg,00e9be89-00001450.jpg,orb,2000,2000,43,15,0.3488,0.0215,37.7442,0.0997,0.0252,,motion_blur,1,39.12479799577923,0.0215
00e9be89-00001450.jpg,00e9be89-00001455.jpg,orb,2000,2000,78,53,0.6795,0.039,37.0128,0.0419,0.0519,,motion_blur,1,41.72776246205866,0.039
00e9be89-00001455.jpg,00e9be89-00001460.jpg,orb,2000,2000,190,133,0.7,0.095,34.4053,0.0632,0.0231,,motion_blur,1,43.3087866620526,0.095
00e9be89-00001460.jpg,00e9be89-00001465.jpg,orb,2000,2000,192,173,0.901,0.096,28.9375,0.0704,0.0323,,motion_blur,1,42.90602457953567,0.096
00e9be89-00001465.jpg,00e9be89-00001470.jpg,orb,2000,2000,25,7,0.28,0.0125,37.72,0.0815,0.0236,,motion_blur,1,42.30499878223403,0.0125
00e9be89-00001470.jpg,00e9be89-00001475.jpg,orb,2000,2000,110,56,0.5091,0.055,33.6182,0.098,0.0267,,motion_blur,1,42.55648064491652,0.055
00e9be89-00001475.jpg,00e9be89-00001480.jpg,orb,2000,2000,33,12,0.3636,0.0165,36.5758,0.0963,0.0365,,motion_blur,1,42.37562976677491,0.0165
00e9be89-00001480.jpg,00e9be89-00001485.jpg,orb,2000,2000,50,20,0.4,0.025,37.92,0.1001,0.0288,,motion_blur,1,42.8779998236965,0.025
00e9be89-00001485.jpg,00e9be89-00001490.jpg,orb,2000,2000,68,27,0.3971,0.034,35.8824,0.0797,0.0196,,motion_blur,1,44.253009738526,0.034
00e9be89-00001490.jpg,00e9be89-00001495.jpg,orb,2000,2000,599,588,0.9816,0.2995,20.2304,0.0711,0.0481,,motion_blur,1,44.606939776642015,0.2995
