image,augmentation,level,snr_db,class,ref_count,cand_count,matched_count,matched_recall,retention_ratio,mean_iou_matched
16b0973f-c07b564a.jpg,motion_blur,1,35.14332475768904,car,10,4,4,0.4,0.4,0.8350415744911374
16b0973f-c07b564a.jpg,motion_blur,1,35.14332475768904,all,10,4,4,0.4,0.4,0.8350415744911374
1784d67b-6b223914.jpg,motion_blur,1,35.44102088555213,car,17,8,8,0.47058823529411764,0.47058823529411764,0.8001727264312033
1784d67b-6b223914.jpg,motion_blur,1,35.44102088555213,truck,1,2,0,0.0,2.0,
1784d67b-6b223914.jpg,motion_blur,1,35.44102088555213,all,18,10,8,0.4444444444444444,0.5555555555555556,0.8001727264312033
1784d67b-d76145ce.jpg,motion_blur,1,35.2031933982208,car,15,3,2,0.13333333333333333,0.2,0.9489137940263926
1784d67b-d76145ce.jpg,motion_blur,1,35.2031933982208,truck,1,1,1,1.0,1.0,0.9370062114021593
1784d67b-d76145ce.jpg,motion_blur,1,35.2031933982208,all,16,4,3,0.1875,0.25,0.9449445998183149
188c58f3-792afc71.jpg,motion_blur,1,32.6868765641445,bus,1,1,1,1.0,1.0,0.9111849625937446
188c58f3-792afc71.jpg,motion_blur,1,32.6868765641445,car,4,3,3,0.75,0.75,0.8620049744275918
188c58f3-792afc71.jpg,motion_blur,1,32.6868765641445,truck,0,1,0,,,
188c58f3-792afc71.jpg,motion_blur,1,32.6868765641445,all,5,5,4,0.8,1.0,0.8742999714691301
193f7f3b-84bc7998.jpg,motion_blur,1,36.67302658718151,bus,1,0,0,0.0,0.0,
193f7f3b-84bc7998.jpg,motion_blur,1,36.67302658718151,car,9,5,5,0.5555555555555556,0.5555555555555556,0.8438035698034948
193f7f3b-84bc7998.jpg,motion_blur,1,36.67302658718151,all,10,5,5,0.5,0.5,0.8438035698034948
194058b0-ac0616a6.jpg,motion_blur,1,30.97650511973836,car,17,4,4,0.23529411764705882,0.23529411764705882,0.9218372864013977
194058b0-ac0616a6.jpg,motion_blur,1,30.97650511973836,truck,2,2,2,1.0,1.0,0.9660670800175184
194058b0-ac0616a6.jpg,motion_blur,1,30.97650511973836,all,19,6,6,0.3157894736842105,0.3157894736842105,0.9365805509401047
19e56249-09c4bbc6.jpg,motion_blur,1,35.20386880833836,car,10,7,7,0.7,0.7,0.7710906702934099
19e56249-09c4bbc6.jpg,motion_blur,1,35.20386880833836,truck,1,1,1,1.0,1.0,0.5541657442210208
19e56249-09c4bbc6.jpg,motion_blur,1,35.20386880833836,all,11,8,8,0.7272727272727273,0.7272727272727273,0.7439750545343613
1a71faae-d5f255fd.jpg,motion_blur,1,33.31561987088196,car,2,1,0,0.0,0.5,
1a71faae-d5f255fd.jpg,motion_blur,1,33.31561987088196,all,2,1,0,0.0,0.5,
1a8992a7-da5a8510.jpg,motion_blur,1,37.942769040891065,bus,1,0,0,0.0,0.0,
1a8992a7-da5a8510.jpg,motion_blur,1,37.942769040891065,car,15,8,8,0.5333333333333333,0.5333333333333333,0.7330919189516699
1a8992a7-da5a8510.jpg,motion_blur,1,37.942769040891065,truck,0,1,0,,,
1a8992a7-da5a8510.jpg,motion_blur,1,37.942769040891065,all,16,9,8,0.5,0.5625,0.7330919189516699
1ac0178c-0b259360.jpg,motion_blur,1,38.21286573293505,car,4,4,3,0.75,1.0,0.8239244028952711
1ac0178c-0b259360.jpg,motion_blur,1,38.21286573293505,all,4,4,3,0.75,1.0,0.8239244028952711
1b30f76f-95aa8a06.jpg,motion_blur,1,35.618199342727195,car,8,4,4,0.5,0.5,0.8021691203087693
1b30f76f-95aa8a06.jpg,motion_blur,1,35.618199342727195,all,8,4,4,0.5,0.5,0.8021691203087693
1bda5a26-420ceea6.jpg,motion_blur,1,36.533839989522775,car,10,5,3,0.3,0.5,0.7459993893619125
1bda5a26-420ceea6.jpg,motion_blur,1,36.533839989522775,truck,1,3,1,1.0,3.0,0.5537553152930981
1bda5a26-420ceea6.jpg,motion_blur,1,36.533839989522775,all,11,8,4,0.36363636363636365,0.7272727272727273,0.6979383708447089
1bf7f3d2-15f95138.jpg,motion_blur,1,33.427215320785024,car,14,4,4,0.2857142857142857,0.2857142857142857,0.7577749219775161
1bf7f3d2-15f95138.jpg,motion_blur,1,33.427215320785024,truck,0,2,0,,,
1bf7f3d2-15f95138.jpg,motion_blur,1,33.427215320785024,all,14,6,4,0.2857142857142857,0.42857142857142855,0.7577749219775161
1c227a12-10e5552c.jpg,motion_blur,1,35.44415951521391,car,8,4,4,0.5,0.5,0.8090902450289766
1c227a12-10e5552c.jpg,motion_blur,1,35.44415951521391,all,8,4,4,0.5,0.5,0.8090902450289766
1c227a12-ec67af93.jpg,motion_blur,1,32.22122591584796,car,13,6,6,0.46153846153846156,0.46153846153846156,0.7506197494716208
1c227a12-ec67af93.jpg,motion_blur,1,32.22122591584796,all,13,6,6,0.46153846153846156,0.46153846153846156,0.7506197494716208
1c5e9657-2e2a2863.jpg,motion_blur,1,35.10189360128038,car,5,0,0,0.0,0.0,
1c5e9657-2e2a2863.jpg,motion_blur,1,35.10189360128038,all,5,0,0,0.0,0.0,
1cb2a89b-4594573e.jpg,motion_blur,1,32.77528090413865,car,4,3,2,0.5,0.75,0.8117242402924134
1cb2a89b-4594573e.jpg,motion_blur,1,32.77528090413865,all,4,3,2,0.5,0.75,0.8117242402924134
1cf54809-c6daa5a9.jpg,motion_blur,1,27.370632400254085,car,12,5,5,0.4166666666666667,0.4166666666666667,0.8390871839570616
1cf54809-c6daa5a9.jpg,motion_blur,1,27.370632400254085,truck,0,1,0,,,
1cf54809-c6daa5a9.jpg,motion_blur,1,27.370632400254085,all,12,6,5,0.4166666666666667,0.5,0.8390871839570616
1d5e05f8-5020f67d.jpg,motion_blur,1,29.872513072388355,car,11,7,7,0.6363636363636364,0.6363636363636364,0.8415080420653414
1d5e05f8-5020f67d.jpg,motion_blur,1,29.872513072388355,all,11,7,7,0.6363636363636364,0.6363636363636364,0.8415080420653414
1e57ae90-806bc767.jpg,motion_blur,1,36.695219489627945,car,7,3,3,0.42857142857142855,0.42857142857142855,0.8233319779285856
1e57ae90-806bc767.jpg,motion_blur,1,36.695219489627945,truck,1,1,1,1.0,1.0,0.9506478669161661
1e57ae90-806bc767.jpg,motion_blur,1,36.695219489627945,all,8,4,4,0.5,0.5,0.8551609501754807
1f959fdd-6ff63d34.jpg,motion_blur,1,31.55080022933237,car,17,9,7,0.4117647058823529,0.5294117647058824,0.7434695451762521
1f959fdd-6ff63d34.jpg,motion_blur,1,31.55080022933237,truck,1,0,0,0.0,0.0,
1f959fdd-6ff63d34.jpg,motion_blur,1,31.55080022933237,all,18,9,7,0.3888888888888889,0.5,0.7434695451762521
1fa65acf-d43367bc.jpg,motion_blur,1,29.609779166409254,car,20,6,5,0.25,0.3,0.7180380029361286
1fa65acf-d43367bc.jpg,motion_blur,1,29.609779166409254,truck,3,1,1,0.3333333333333333,0.3333333333333333,0.7726973012375327
1fa65acf-d43367bc.jpg,motion_blur,1,29.609779166409254,all,23,7,6,0.2608695652173913,0.30434782608695654,0.7271478859863626
20cfadfa-47711496.jpg,motion_blur,1,35.43728060746335,bus,0,1,0,,,
20cfadfa-47711496.jpg,motion_blur,1,35.43728060746335,car,8,4,4,0.5,0.5,0.8645238211141232
20cfadfa-47711496.jpg,motion_blur,1,35.43728060746335,truck,1,0,0,0.0,0.0,
20cfadfa-47711496.jpg,motion_blur,1,35.43728060746335,all,9,5,4,0.4444444444444444,0.5555555555555556,0.8645238211141232
20cfadfa-6f87fdc1.jpg,motion_blur,1,38.47050112599679,car,10,6,5,0.5,0.6,0.8797454862073198
20cfadfa-6f87fdc1.jpg,motion_blur,1,38.47050112599679,truck,1,1,1,1.0,1.0,0.9668845741096062
20cfadfa-6f87fdc1.jpg,motion_blur,1,38.47050112599679,all,11,7,6,0.5454545454545454,0.6363636363636364,0.8942686675243676
225a1858-0e3a4b04.jpg,motion_blur,1,32.82828402546218,car,13,9,8,0.6153846153846154,0.6923076923076923,0.820359528270977
225a1858-0e3a4b04.jpg,motion_blur,1,32.82828402546218,all,13,9,8,0.6153846153846154,0.6923076923076923,0.820359528270977
22be2f14-59fbdca0.jpg,motion_blur,1,33.22401211485073,car,5,1,1,0.2,0.2,0.9579485178440267
22be2f14-59fbdca0.jpg,motion_blur,1,33.22401211485073,truck,0,1,0,,,
22be2f14-59fbdca0.jpg,motion_blur,1,33.22401211485073,all,5,2,1,0.2,0.4,0.9579485178440267
23333f35-0cbc3f0f.jpg,motion_blur,1,32.4674572667337,car,8,3,3,0.375,0.375,0.7801929006640392
23333f35-0cbc3f0f.jpg,motion_blur,1,32.4674572667337,truck,0,1,0,,,
23333f35-0cbc3f0f.jpg,motion_blur,1,32.4674572667337,all,8,4,3,0.375,0.5,0.7801929006640392
23df146f-64b50e4c.jpg,motion_blur,1,35.278629971126975,car,8,4,4,0.5,0.5,0.8240375845582322
23df146f-64b50e4c.jpg,motion_blur,1,35.278629971126975,truck,1,1,1,1.0,1.0,0.8847720258756574
23df146f-64b50e4c.jpg,motion_blur,1,35.278629971126975,all,9,5,5,0.5555555555555556,0.5555555555555556,0.8361844728217172
24392d7c-998011c2.jpg,motion_blur,1,33.76383345404567,car,6,1,1,0.16666666666666666,0.16666666666666666,0.6863556168607391
24392d7c-998011c2.jpg,motion_blur,1,33.76383345404567,truck,0,1,0,,,
24392d7c-998011c2.jpg,motion_blur,1,33.76383345404567,all,6,2,1,0.16666666666666666,0.3333333333333333,0.6863556168607391
250e7595-b14da270.jpg,motion_blur,1,29.142458032329586,car,7,0,0,0.0,0.0,
250e7595-b14da270.jpg,motion_blur,1,29.142458032329586,all,7,0,0,0.0,0.0,
26190b83-39ccb412.jpg,motion_blur,1,31.459940926575705,car,18,9,7,0.3888888888888889,0.5,0.7746012170733868
26190b83-39ccb412.jpg,motion_blur,1,31.459940926575705,truck,1,0,0,0.0,0.0,
26190b83-39ccb412.jpg,motion_blur,1,31.459940926575705,all,19,9,7,0.3684210526315789,0.47368421052631576,0.7746012170733868
272d52f6-8aac36b3.jpg,motion_blur,1,29.94777892149361,car,10,4,4,0.4,0.4,0.8236990642764364
272d52f6-8aac36b3.jpg,motion_blur,1,29.94777892149361,truck,2,1,0,0.0,0.5,
272d52f6-8aac36b3.jpg,motion_blur,1,29.94777892149361,all,12,5,4,0.3333333333333333,0.4166666666666667,0.8236990642764364
2752681a-e813599a.jpg,motion_blur,1,33.58290102636235,car,6,2,2,0.3333333333333333,0.3333333333333333,0.8141151935036653
