image,class,ref_count,cand_count,matched_count,matched_recall,retention_ratio,mean_iou_matched
1bf7f3d2-15f95138.jpg,all,14,6,4,0.2857142857142857,0.42857142857142855,0.7505673491217802
1c227a12-10e5552c.jpg,car,8,4,4,0.5,0.5,0.8072932593337283
1c227a12-10e5552c.jpg,all,8,4,4,0.5,0.5,0.8072932593337283
1c227a12-ec67af93.jpg,car,13,6,6,0.46153846153846156,0.46153846153846156,0.7576148000218618
1c227a12-ec67af93.jpg,all,13,6,6,0.46153846153846156,0.46153846153846156,0.7576148000218618
1c5e9657-2e2a2863.jpg,car,5,0,0,0.0,0.0,
1c5e9657-2e2a2863.jpg,all,5,0,0,0.0,0.0,
1cb2a89b-4594573e.jpg,car,4,2,2,0.5,0.5,0.7938126748226699
1cb2a89b-4594573e.jpg,all,4,2,2,0.5,0.5,0.7938126748226699
1cf54809-c6daa5a9.jpg,car,12,5,5,0.4166666666666667,0.4166666666666667,0.8511776309696181
1cf54809-c6daa5a9.jpg,truck,0,1,0,,,
1cf54809-c6daa5a9.jpg,all,12,6,5,0.4166666666666667,0.5,0.8511776309696181
1d5e05f8-5020f67d.jpg,car,11,7,7,0.6363636363636364,0.6363636363636364,0.8440615757629573
1d5e05f8-5020f67d.jpg,all,11,7,7,0.6363636363636364,0.6363636363636364,0.8440615757629573
1e57ae90-806bc767.jpg,car,7,3,3,0.42857142857142855,0.42857142857142855,0.8367433455673788
1e57ae90-806bc767.jpg,truck,1,1,1,1.0,1.0,0.9578534847741667
1e57ae90-806bc767.jpg,all,8,4,4,0.5,0.5,0.8670208803690758
1f959fdd-6ff63d34.jpg,car,17,9,7,0.4117647058823529,0.5294117647058824,0.7765623427727743
1f959fdd-6ff63d34.jpg,truck,1,0,0,0.0,0.0,
1f959fdd-6ff63d34.jpg,all,18,9,7,0.3888888888888889,0.5,0.7765623427727743
1fa65acf-d43367bc.jpg,car,20,6,5,0.25,0.3,0.7171341775787312
1fa65acf-d43367bc.jpg,truck,3,1,1,0.3333333333333333,0.3333333333333333,0.7726973012375327
1fa65acf-d43367bc.jpg,all,23,7,6,0.2608695652173913,0.30434782608695654,0.7263946981885315
20cfadfa-47711496.jpg,bus,0,1,0,,,
20cfadfa-47711496.jpg,car,8,4,4,0.5,0.5,0.86291814655451
20cfadfa-47711496.jpg,truck,1,0,0,0.0,0.0,
20cfadfa-47711496.jpg,all,9,5,4,0.4444444444444444,0.5555555555555556,0.86291814655451
20cfadfa-6f87fdc1.jpg,car,10,6,5,0.5,0.6,0.8829967266277908
20cfadfa-6f87fdc1.jpg,truck,1,1,1,1.0,1.0,0.9668845741096062
