img1,img2,method,n_keypoints_img1,n_keypoints_img2,n_good_matches,n_inliers,inlier_ratio,match_ratio,avg_match_distance,detect_time_sec,match_time_sec,visualization_path,augmentation,level,snr_db
00e9be89-00001280.jpg,00e9be89-00001285.jpg,orb,2000,2000,13,5,0.3846,0.0065,38.4615,0.0179,0.0037,,motion_blur,1,29.267411284708043
00e9be89-00001285.jpg,00e9be89-00001290.jpg,orb,2000,2000,11,5,0.4545,0.0055,41.9091,0.0161,0.0041,,motion_blur,1,31.750605489554268
00e9be89-00001290.jpg,00e9be89-00001295.jpg,orb,2000,2000,18,8,0.4444,0.009,43.1111,0.0147,0.0038,,motion_blur,1,32.68779229307218
00e9be89-00001295.jpg,00e9be89-00001305.jpg,orb,2000,2000,16,5,0.3125,0.008,42.875,0.0165,0.0035,,motion_blur,1,31.012815011601383
00e9be89-00001305.jpg,00e9be89-00001310.jpg,orb,2000,2000,12,5,0.4167,0.006,45.1667,0.0203,0.004,,motion_blur,1,28.283076718926505
00e9be89-00001310.jpg,00e9be89-00001315.jpg,orb,2000,2000,5,0,0.0,0.0025,40.0,0.018,0.004,,motion_blur,1,30.59256996761973
00e9be89-00001315.jpg,00e9be89-00001325.jpg,orb,2000,2000,30,10,0.3333,0.015,34.3667,0.0145,0.0037,,motion_blur,1,34.21334674746742
00e9be89-00001325.jpg,00e9be89-00001330.jpg,orb,2000,2000,26,10,0.3846,0.013,32.5,0.0137,0.0038,,motion_blur,1,33.58190581882269
00e9be89-00001330.jpg,00e9be89-00001335.jpg,orb,2000,2000,8,4,0.5,0.004,38.75,0.0139,0.0042,,motion_blur,1,34.32954682260505
00e9be89-00001335.jpg,00e9be89-00001340.jpg,orb,2000,2000,25,9,0.36,0.0125,37.24,0.0144,0.004,,motion_blur,1,35.24597604194824
00e9be89-00001340.jpg,00e9be89-00001345.jpg,orb,2000,2000,15,7,0.4667,0.0075,42.9333,0.0145,0.0036,,motion_blur,1,36.481667904495495
00e9be89-00001345.jpg,00e9be89-00001350.jpg,orb,2000,2000,23,9,0.3913,0.0115,41.7826,0.0139,0.0036,,motion_blur,1,37.13139017807544
00e9be89-00001350.jpg,00e9be89-00001355.jpg,orb,2000,2000,20,11,0.55,0.01,36.8,0.0143,0.0037,,motion_blur,1,36.41729153077991
00e9be89-00001355.jpg,00e9be89-00001360.jpg,orb,2000,2000,24,9,0.375,0.012,41.0833,0.0145,0.0035,,motion_blur,1,35.62563939887167
00e9be89-00001360.jpg,00e9be89-00001365.jpg,orb,2000,2000,30,9,0.3,0.015,40.5,0.0141,0.0036,,motion_blur,1,35.523783595481774
00e9be89-00001365.jpg,00e9be89-00001370.jpg,orb,2000,2000,45,25,0.5556,0.0225,33.8889,0.0147,0.0036,,motion_blur,1,35.07020857923193
00e9be89-00001370.jpg,00e9be89-00001375.jpg,orb,2000,2000,268,116,0.4328,0.134,33.2649,0.0143,0.0038,,motion_blur,1,38.502110551643
00e9be89-00001375.jpg,00e9be89-00001380.jpg,orb,2000,2000,351,133,0.3789,0.1755,31.2593,0.014,0.0036,,motion_blur,1,42.98573882266587
00e9be89-00001380.jpg,00e9be89-00001385.jpg,orb,2000,2000,297,161,0.5421,0.1485,29.7576,0.0141,0.0037,,motion_blur,1,43.199339396078074
